"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-09-21","   .11 %","-36.37 %","  9.85 %","  1.06 %","-45.15 %","  1.71 %","   .79 %","   .45 %","   .26 %","-46.73 %","   .00 %","-60.03 %","  4.91 %","   .00 %","   .58 %","-60.73 %","  1.10 %"
"2020-09-22","   .11 %"," 79.89 %"," -1.30 %","  1.39 %"," ##.## %","  1.64 %","   .87 %","   .46 %","   .48 %"," 75.81 %","   .50 %"," 34.28 %","  1.61 %","  1.36 %","   .56 %"," 55.78 %","  1.23 %"
"2020-09-23","   .03 %","-70.68 %","-11.73 %","  5.63 %","-77.42 %","  1.77 %","   .84 %","   .55 %","   .54 %","-70.41 %","   .16 %","-77.16 %","  1.65 %","   .36 %","   .58 %","-78.99 %","  1.52 %"
"2020-09-24","   .07 %","-46.08 %"," -8.24 %","   .13 %","-45.98 %","  1.80 %","   .81 %","   .59 %","   .49 %","-58.00 %","   .11 %","-68.74 %","  1.54 %","   .59 %","   .56 %","-71.54 %","  1.61 %"
"2020-09-25","   .06 %","-12.84 %"," -2.87 %","  1.37 %","-25.54 %","  1.84 %","   .82 %","   .63 %","   .26 %","-18.93 %","   .11 %","-23.95 %","  1.74 %","   .70 %","   .54 %","-17.99 %","  1.64 %"
"2020-09-26","   .09 %"," ##.## %","  6.27 %","   .13 %"," ##.## %","  1.68 %","   .73 %","   .61 %","   .40 %"," ##.## %","   .11 %"," 56.81 %","   .00 %","   .00 %","   .49 %"," ##.## %","  1.42 %"
"2020-09-27","   .01 %","-68.15 %","-11.78 %","   .08 %","-70.46 %","  1.43 %","   .76 %","   .57 %","   .21 %","-69.15 %","   .00 %","-76.04 %","   .00 %","   .00 %","   .47 %","-78.12 %","  1.32 %"
"2020-09-28","   .04 %","-56.62 %","-10.48 %","   .92 %","-45.18 %","  1.28 %","   .79 %","   .48 %","   .16 %","-65.68 %","   .11 %","-72.93 %","  4.44 %","   .00 %","   .45 %","-75.37 %","   .93 %"
"2020-09-29","   .09 %"," ##.## %","  5.38 %","   .73 %"," ##.## %","  1.44 %","   .82 %","   .53 %","   .48 %"," ##.## %","   .05 %"," 63.06 %","   .00 %","  1.70 %","   .45 %"," ##.## %","  1.62 %"
"2020-09-30","   .07 %"," ##.## %","  7.92 %","  7.08 %"," ##.## %","  1.52 %","   .79 %","   .59 %","   .32 %"," ##.## %","   .65 %"," ##.## %","  2.80 %","   .43 %","   .44 %"," ##.## %","  1.59 %"
"2020-10-01","   .05 %","-29.77 %","  2.68 %","   .14 %","-36.13 %","  1.45 %","   .84 %","   .81 %","   .26 %","-40.73 %","   .00 %","-55.14 %","  1.22 %","   .81 %","   .44 %","-55.22 %","  1.52 %"
"2020-10-02","   .04 %","-67.53 %","-11.12 %","  1.10 %","-69.06 %","  1.48 %","   .77 %","   .79 %","   .31 %","-68.20 %","   .05 %","-75.19 %","  1.45 %","   .71 %","   .45 %","-77.48 %","  1.51 %"
"2020-10-03","   .05 %"," ##.## %","   .48 %","   .28 %"," ##.## %","  1.36 %","   .76 %","   .89 %","   .27 %"," ##.## %","   .27 %"," ##.## %","   .00 %","   .00 %","   .47 %"," ##.## %","  2.74 %"
"2020-10-04","   .05 %"," ##.## %"," 10.36 %","   .00 %"," ##.## %","  1.33 %","   .78 %","   .80 %","   .30 %"," ##.## %","   .05 %"," ##.## %","   .00 %","   .00 %","   .44 %"," ##.## %","  4.76 %"
"2020-10-05","   .09 %"," ##.## %","  7.84 %","  2.02 %"," ##.## %","  1.19 %","   .83 %","   .69 %","   .31 %"," ##.## %","   .16 %"," ##.## %","  2.97 %","   .00 %","   .49 %"," ##.## %","  2.49 %"
"2020-10-06","   .03 %","-56.73 %","-10.57 %","  3.96 %","-41.28 %","  1.32 %","   .87 %","   .82 %","   .47 %","-63.52 %","   .16 %","-71.64 %","  1.48 %","  1.97 %","   .46 %","-74.52 %","  2.81 %"
"2020-10-07","   .09 %","-35.19 %"," -5.62 %","   .75 %"," ##.## %","  1.46 %","   .84 %","  1.11 %","   .28 %","-45.05 %","   .16 %"," ##.## %","  1.27 %","   .55 %","   .48 %"," ##.## %","  2.66 %"
"2020-10-08","   .07 %","-67.60 %","-11.65 %","   .30 %","-71.57 %","  1.54 %","   .91 %","  1.33 %","   .22 %","-66.37 %","   .11 %","-74.24 %","  1.49 %","   .88 %","   .49 %","-76.88 %","  3.21 %"
"2020-10-09","   .07 %","-21.45 %","   .34 %","  2.62 %","-27.57 %","  1.28 %","   .85 %","  1.59 %","   .29 %","-29.28 %","   .21 %","-45.62 %","  1.51 %","   .94 %","   .49 %","-44.96 %","  2.46 %"
"2020-10-10","   .07 %","-64.56 %"," 12.07 %","   .00 %","-58.41 %","  1.32 %","   .79 %","  1.67 %","   .24 %","-65.21 %","   .05 %","-72.85 %","   .00 %","   .00 %","   .50 %","-75.94 %","  2.62 %"
"2020-10-11","   .08 %","-58.65 %","-10.64 %","   .00 %","-39.89 %","  1.37 %","   .77 %","  1.56 %","   .39 %","-63.27 %","   .00 %","-70.92 %","   .00 %","   .00 %","   .45 %","-74.19 %","  2.17 %"
"2020-10-12","   .09 %"," 47.64 %","  1.46 %","  2.33 %"," ##.## %","   .98 %","   .84 %","  1.30 %","   .41 %"," 54.33 %","   .05 %"," 39.57 %","  3.23 %","   .00 %","   .48 %"," 41.13 %","  2.31 %"
"2020-10-13","   .10 %","-62.17 %","  1.44 %","  2.72 %","-46.95 %","  1.16 %","   .81 %","  1.64 %","   .34 %","-63.99 %","   .11 %","-71.31 %","   .80 %","  2.24 %","   .48 %","-74.87 %","  2.78 %"
"2020-10-14","   .07 %"," 96.96 %","  8.01 %","  1.33 %"," ##.## %","  1.21 %","   .95 %","  2.01 %","   .40 %"," ##.## %","   .11 %"," 60.00 %","  1.34 %","   .67 %","   .49 %"," 76.11 %","  3.10 %"
"2020-10-15","   .05 %","-66.83 %","-11.50 %","   .10 %","-70.02 %","  1.28 %","   .90 %","  2.36 %","   .19 %","-65.10 %","   .21 %","-72.38 %","  1.47 %","  1.06 %","   .50 %","-75.76 %","  2.89 %"
"2020-10-16","   .03 %","-45.40 %","  8.20 %","  1.79 %","-32.00 %","  1.23 %","   .88 %","  2.62 %","   .29 %","-56.68 %","   .16 %","-65.30 %","  1.65 %","   .77 %","   .53 %","-70.27 %","  2.31 %"
"2020-10-17","   .04 %"," ##.## %","  8.33 %","   .01 %"," ##.## %","  1.22 %","   .79 %","  2.79 %","   .36 %"," ##.## %","   .16 %"," ##.## %","   .00 %","   .00 %","   .50 %"," ##.## %","  2.34 %"
"2020-10-18","   .03 %"," 20.64 %","   .86 %","   .00 %"," 57.64 %","  1.15 %","   .74 %","  2.91 %","   .30 %"," 27.82 %","   .00 %"," 31.33 %","   .00 %","   .00 %","   .53 %"," 25.08 %","  2.40 %"
"2020-10-19","   .02 %"," ##.## %","-10.62 %","  3.19 %"," ##.## %","   .93 %","   .80 %","  2.25 %","   .23 %"," ##.## %","   .05 %"," ##.## %","  4.05 %","   .00 %","   .58 %"," ##.## %","  2.60 %"
"2020-10-20","   .14 %","-23.87 %"," 10.04 %","   .61 %"," ##.## %","   .99 %","   .94 %","  2.57 %","   .36 %","-32.04 %","  1.32 %"," ##.## %","  1.42 %","  3.08 %","   .54 %"," ##.## %","  2.87 %"
"2020-10-21","   .05 %"," ##.## %","  9.29 %","  2.31 %"," ##.## %","  1.16 %","  1.04 %","  3.50 %","   .47 %"," ##.## %","   .10 %"," ##.## %","  1.72 %","   .92 %","   .57 %"," ##.## %","  3.49 %"
"2020-10-22","   .07 %","-51.69 %"," -9.95 %","   .13 %","-31.37 %","  1.19 %","  1.00 %","  3.58 %","   .61 %","-59.10 %","   .47 %","-65.98 %","  2.09 %","  1.50 %","   .59 %","-71.07 %","  2.68 %"
"2020-10-23","   .07 %","-64.74 %","-11.22 %","  2.44 %","-65.19 %","  1.16 %","  1.11 %","  4.11 %","   .30 %","-62.93 %","   .57 %","-69.51 %","  1.93 %","  1.49 %","   .61 %","-74.04 %","  2.53 %"
"2020-10-24","   .07 %","-41.70 %","   .49 %","   .07 %","-27.41 %","  1.07 %","  1.04 %","  4.05 %","   .24 %","-52.82 %","   .05 %","-61.12 %","   .00 %","   .00 %","   .58 %"," ##.## %","  2.76 %"
"2020-10-25","   .04 %","-49.18 %","  8.27 %","   .17 %","-28.90 %","   .97 %","  1.10 %","  4.22 %","   .46 %","-57.50 %","   .26 %","-64.28 %","   .00 %","   .00 %","   .56 %","-69.92 %","  2.31 %"
"2020-10-26","   .05 %"," ##.## %","  5.32 %","  2.77 %"," ##.## %","   .83 %","  1.05 %","  3.23 %","   .34 %"," ##.## %","   .05 %"," 87.50 %","  4.99 %","   .00 %","   .61 %"," ##.## %","  2.38 %"
"2020-10-27","   .05 %","-35.66 %"," -6.70 %","  3.61 %","-24.74 %","   .90 %","  1.21 %","  4.05 %","   .40 %","-44.99 %","   .10 %","-56.17 %","  1.68 %","  4.69 %","   .61 %","-63.18 %","  2.55 %"
"2020-10-28","   .04 %"," ##.## %","-10.54 %","  2.94 %"," ##.## %","  1.02 %","  1.17 %","  4.42 %","   .48 %"," ##.## %","   .31 %"," ##.## %","  1.77 %","  1.84 %","   .63 %"," ##.## %","  2.68 %"
"2020-10-29","   .05 %","-54.70 %","-10.12 %","   .05 %","-31.07 %","   .89 %","  1.41 %","  4.55 %","   .43 %","-58.69 %","   .05 %","-64.51 %","  2.07 %","  2.76 %","   .63 %","-70.11 %","  2.44 %"
"2020-10-30","   .02 %","-31.16 %"," -5.41 %","   .71 %","-21.86 %","   .72 %","  1.34 %","  5.04 %","   .48 %","-39.35 %","   .36 %","-52.17 %","  2.21 %","  2.63 %","   .63 %","-58.63 %","  2.52 %"
"2020-10-31","   .04 %"," 16.65 %","   .95 %","   .05 %"," 33.18 %","   .77 %","  1.29 %","  4.90 %","   .47 %"," 26.50 %","   .10 %"," 39.16 %","   .00 %","   .00 %","   .59 %"," 27.66 %","  2.21 %"
"2020-11-01","   .02 %","-28.29 %"," 12.95 %","   .00 %"," ##.## %","   .66 %","  1.26 %","  4.40 %","   .36 %","-36.10 %","   .20 %"," ##.## %","   .00 %","   .00 %","   .56 %"," ##.## %","  2.29 %"
"2020-11-02","   .03 %","-44.63 %","   .42 %","  4.48 %","-24.59 %","   .63 %","  1.34 %","  3.14 %","   .28 %","-53.97 %","   .25 %","-59.73 %","  4.64 %","   .00 %","   .61 %","-66.78 %","  1.83 %"
"2020-11-03","   .04 %"," ##.## %","  8.89 %","  1.56 %"," ##.## %","   .72 %","  1.42 %","  3.86 %","   .44 %"," ##.## %","   .15 %"," ##.## %","  1.50 %","  8.18 %","   .62 %"," ##.## %","  1.90 %"
"2020-11-04","   .03 %"," -4.43 %"," -8.97 %","  2.91 %"," -5.11 %","   .80 %","  1.33 %","  4.02 %","   .46 %"," -6.20 %","   .10 %","-10.98 %","  1.99 %","  2.38 %","   .63 %","-13.01 %","  2.34 %"
"2020-11-05","   .05 %"," ##.## %","   .85 %","  1.15 %"," ##.## %","   .96 %","  1.36 %","  4.37 %","   .54 %"," ##.## %","   .05 %"," ##.## %","  1.71 %","  2.93 %","   .60 %"," ##.## %","  2.19 %"
"2020-11-06","   .03 %"," 40.85 %","  1.82 %","  1.13 %"," ##.## %","   .89 %","  1.35 %","  4.58 %","   .33 %"," 57.72 %","   .10 %"," 71.67 %","  1.72 %","  3.31 %","   .63 %"," 60.07 %","  2.07 %"
"2020-11-07","   .02 %","-35.00 %"," -7.25 %","   .13 %","-19.93 %","   .99 %","  1.42 %","  4.61 %","   .52 %","-43.90 %","   .30 %","-51.88 %","   .00 %","   .00 %","   .64 %","-59.88 %","  2.17 %"
"2020-11-08","   .03 %","-55.89 %"," -9.00 %","   .00 %","-30.48 %","   .89 %","  1.37 %","  3.61 %","   .46 %","-56.87 %","   .20 %","-60.91 %","   .00 %","   .00 %","   .64 %","-67.18 %","  1.75 %"
"2020-11-09","   .01 %"," ##.## %"," -3.43 %","  2.86 %"," ##.## %","   .65 %","  1.53 %","  2.70 %","   .36 %"," ##.## %","   .05 %"," ##.## %","  3.94 %","   .00 %","   .65 %"," ##.## %","  1.79 %"
"2020-11-10","   .01 %"," ##.## %","  2.30 %","  2.23 %"," ##.## %","   .86 %","  1.49 %","  3.65 %","   .53 %"," ##.## %","   .05 %"," ##.## %","   .00 %"," 10.77 %","   .64 %"," ##.## %","  1.68 %"
"2020-11-11","   .01 %"," 17.14 %","  1.27 %","  1.16 %"," 34.14 %","   .85 %","  1.67 %","  3.31 %","   .51 %"," 30.83 %","   .15 %"," 52.03 %","  2.64 %","  2.75 %","   .67 %"," 40.87 %","  1.86 %"
"2020-11-12","   .00 %","  9.63 %","   .84 %","   .77 %"," 14.90 %","   .93 %","  1.61 %","  3.69 %","   .68 %"," 15.77 %","   .20 %"," 29.58 %","  1.38 %","  2.79 %","   .71 %"," 27.55 %","  2.66 %"
"2020-11-13","   .02 %","-42.69 %","  2.58 %","   .83 %","-20.18 %","  1.20 %","  1.62 %","  3.84 %","   .73 %","-51.03 %","   .15 %","-54.56 %","  1.49 %","  3.50 %","   .75 %","-61.81 %","  2.11 %"
"2020-11-14","   .10 %"," ##.## %","-10.20 %","   .08 %"," ##.## %","  1.15 %","  1.52 %","  3.36 %","   .73 %"," ##.## %","   .15 %"," ##.## %","   .00 %","   .00 %","   .76 %"," ##.## %","  2.03 %"
"2020-11-15","   .14 %"," 54.10 %","  2.24 %","   .00 %"," ##.## %","   .89 %","  1.67 %","  2.97 %","   .78 %"," 74.06 %","   .00 %"," 95.37 %","   .00 %","   .00 %","   .78 %"," ##.## %","  1.85 %"
"2020-11-16","   .03 %"," 60.12 %","  9.10 %","  1.56 %"," ##.## %","   .76 %","  1.71 %","  2.32 %","   .80 %"," 79.93 %","   .20 %"," ##.## %","  2.62 %","   .00 %","   .80 %"," 93.77 %","  1.56 %"
"2020-11-17","   .07 %","  4.57 %","   .29 %","   .80 %","  4.76 %","   .81 %","  1.72 %","  2.67 %","  1.08 %","  5.38 %","   .15 %"," 12.34 %","   .88 %","  8.50 %","   .91 %"," 14.55 %","  1.44 %"
"2020-11-18","   .03 %"," 11.69 %","   .50 %","  1.09 %"," 16.24 %","   .90 %","  1.70 %","  2.77 %","  1.17 %"," 16.84 %","   .10 %"," 35.88 %","  1.01 %","  2.08 %","  1.00 %"," 37.11 %","  1.39 %"
"2020-11-19","   .03 %"," ##.## %","  9.19 %","   .50 %"," ##.## %","  1.00 %","  1.65 %","  2.84 %","  1.22 %"," ##.## %","   .15 %"," ##.## %","  1.06 %","  2.35 %","  1.07 %"," ##.## %","  1.60 %"
"2020-11-20","   .05 %"," ##.## %"," -3.91 %","   .81 %"," ##.## %","   .99 %","  1.63 %","  2.85 %","  1.29 %"," ##.## %","   .30 %"," ##.## %","   .98 %","  3.60 %","  1.19 %"," ##.## %","  1.39 %"
"2020-11-21","   .05 %"," ##.## %"," -6.93 %","   .06 %"," ##.## %","  1.02 %","  1.56 %","  2.58 %","  1.09 %"," ##.## %","   .45 %"," ##.## %","   .00 %","   .00 %","  1.27 %"," ##.## %","  1.35 %"
"2020-11-22","   .05 %","-42.27 %","-10.15 %","   .00 %","-17.63 %","   .88 %","  1.55 %","  2.05 %","   .88 %","-49.86 %","   .10 %","-50.52 %","   .00 %","   .00 %","  1.37 %","-57.17 %","  1.25 %"
"2020-11-23","   .03 %"," 12.53 %"," -3.09 %","  1.21 %"," 15.50 %","   .89 %","  1.46 %","  1.63 %","  1.13 %"," 17.98 %","   .05 %"," 37.87 %","  1.66 %","   .00 %","  1.50 %"," 42.67 %","  1.02 %"
"2020-11-24","   .04 %","-52.61 %","  9.79 %","  2.10 %","-25.58 %","   .83 %","  1.58 %","  1.62 %","  1.22 %","-52.67 %","   .39 %","-53.00 %","   .77 %","  8.29 %","  1.63 %","-58.87 %","   .74 %"
"2020-11-25","   .04 %","-48.60 %"," -9.68 %","   .98 %","-20.43 %","  1.09 %","  1.57 %","  1.78 %","  1.84 %","-51.09 %","   .05 %","-51.35 %","   .64 %","  2.20 %","  1.48 %","-57.17 %","  1.18 %"
"2020-11-26","   .03 %"," 19.31 %","  1.51 %","   .23 %"," 26.31 %","   .96 %","  1.56 %","  1.96 %","  1.76 %"," 29.13 %","   .34 %"," 59.36 %","   .77 %","  2.53 %","  7.70 %"," 60.06 %","  1.12 %"
"2020-11-27","   .05 %","  9.46 %","  9.20 %","   .64 %"," ##.## %","  1.13 %","  1.55 %","  1.88 %","  1.48 %"," 10.56 %","   .15 %"," ##.## %","   .67 %","  2.87 %","  8.84 %"," ##.## %","   .94 %"
"2020-11-28","   .02 %","  7.04 %","   .88 %","   .04 %","  5.85 %","  1.04 %","  1.45 %","  1.71 %","  1.35 %","  9.35 %","   .00 %"," 15.05 %","   .00 %","   .00 %","  5.49 %"," 18.30 %","  1.00 %"
"2020-11-29","   .04 %"," ##.## %"," 10.42 %","   .00 %"," ##.## %","  1.19 %","  1.38 %","  1.32 %","  1.11 %"," ##.## %","   .29 %"," ##.## %","   .00 %","   .00 %","  5.06 %"," ##.## %","   .76 %"
"2020-11-30","   .04 %","  2.12 %","   .45 %","   .87 %","  1.64 %","   .86 %","  1.40 %","  1.03 %","  1.32 %","  3.35 %","   .15 %","  4.91 %","  1.23 %","   .00 %","  5.14 %","  5.11 %","   .77 %"
"2020-12-01","   .04 %"," ##.## %"," 13.88 %","   .77 %"," ##.## %","   .94 %","  1.44 %","  1.21 %","  1.47 %"," ##.## %","   .05 %"," ##.## %","   .50 %","  7.25 %","  4.71 %"," ##.## %","   .83 %"
"2020-12-02","   .06 %"," 28.72 %","  2.18 %","   .46 %"," 41.11 %","  1.02 %","  1.40 %","  1.28 %","  1.54 %"," 43.27 %","   .44 %"," 87.33 %","   .56 %","  2.07 %","  4.77 %"," 84.40 %","   .99 %"
"2020-12-03","   .04 %"," ##.## %","  3.14 %","   .40 %"," ##.## %","  1.52 %","  1.41 %","  1.41 %","  1.76 %"," ##.## %","   .00 %"," ##.## %","   .61 %","  2.44 %","  4.62 %"," ##.## %","   .90 %"
"2020-12-04","   .03 %","-57.25 %"," -9.07 %","   .60 %","-58.21 %","  1.04 %","  1.33 %","  1.45 %","  1.60 %","-50.93 %","   .43 %","-50.79 %","   .52 %","  2.30 %","  4.46 %","-56.17 %","   .98 %"
"2020-12-05","   .03 %","-18.86 %"," -3.47 %","   .13 %"," -7.86 %","  1.07 %","  1.19 %","  1.25 %","  1.71 %","-23.65 %","   .00 %","-28.40 %","   .00 %","   .00 %","  4.16 %","-34.93 %","   .92 %"
"2020-12-06","   .03 %"," 30.61 %","  5.39 %","   .00 %"," 40.12 %","  1.07 %","  1.12 %","  1.10 %","  1.64 %"," 46.78 %","   .05 %"," 92.73 %","   .00 %","   .00 %","  3.81 %"," 92.57 %","  1.02 %"
"2020-12-07","   .05 %"," ##.## %"," 13.01 %","   .26 %"," ##.## %","  1.00 %","  1.04 %","   .79 %","  1.56 %"," ##.## %","   .29 %"," ##.## %","  1.05 %","   .00 %","  3.88 %"," ##.## %","   .86 %"
"2020-12-08","   .02 %","-24.76 %"," -5.65 %","   .77 %"," -8.81 %","   .91 %","  1.05 %","   .85 %","  1.75 %","-32.43 %","   .14 %","-32.60 %","   .00 %","  6.75 %","  3.86 %","-40.19 %","   .71 %"
"2020-12-09","   .03 %"," 74.21 %","  4.45 %","  1.07 %"," ##.## %","  1.03 %","   .96 %","   .73 %","  1.69 %"," ##.## %","   .00 %"," ##.## %","   .57 %","  2.37 %","  3.55 %"," ##.## %","   .95 %"
"2020-12-10","   .04 %","-27.82 %","  3.13 %","   .36 %"," ##.## %","  1.02 %","   .97 %","   .96 %","  1.72 %","-35.25 %","   .19 %"," ##.## %","   .46 %","  2.60 %","  3.29 %"," ##.## %","  1.19 %"
"2020-12-11","   .05 %"," 18.94 %"," -8.39 %","   .53 %"," 13.16 %","  1.05 %","   .87 %","  1.05 %","  2.33 %"," 25.17 %","   .00 %"," 41.26 %","   .61 %","  2.36 %"," 86.31 %"," 52.34 %","  1.22 %"
"2020-12-12","   .02 %"," ##.## %"," 15.21 %","   .08 %"," ##.## %","  1.06 %","   .77 %","  1.10 %","  2.47 %"," ##.## %","   .19 %"," ##.## %","   .00 %","   .00 %","  1.64 %"," ##.## %","  1.19 %"
"2020-12-13","   .02 %"," ##.## %","  6.63 %","   .00 %"," ##.## %","  1.01 %","   .68 %","   .98 %","  1.68 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","  1.49 %"," ##.## %","  1.01 %"
"2020-12-14","   .04 %"," -3.97 %","  2.98 %","   .51 %"," -1.25 %","   .89 %","   .68 %","   .65 %","  2.02 %"," -4.29 %","   .00 %"," -4.87 %","  1.23 %","   .00 %","  1.61 %"," -6.43 %","  1.10 %"
"2020-12-15","   .04 %"," ##.## %"," 11.29 %","   .42 %"," ##.## %","   .98 %","   .69 %","   .80 %","  2.43 %"," ##.## %","   .19 %"," ##.## %","   .59 %","  6.54 %","  1.72 %"," ##.## %","   .99 %"
"2020-12-16","   .04 %"," 99.32 %"," 11.82 %","   .27 %"," ##.## %","  1.07 %","   .68 %","   .94 %","  2.22 %"," ##.## %","   .00 %"," ##.## %","   .63 %","  2.22 %","  1.57 %"," ##.## %","  1.34 %"
"2020-12-17","   .07 %"," ##.## %"," 11.74 %","   .56 %"," ##.## %","  1.16 %","   .66 %","   .97 %","  2.29 %"," ##.## %","   .48 %"," ##.## %","   .68 %","  2.55 %","  1.43 %"," ##.## %","  1.85 %"
"2020-12-18","   .12 %"," -2.13 %"," 12.91 %","   .58 %","  -.94 %","  1.04 %","   .63 %","   .81 %","  2.22 %"," -2.70 %","   .00 %"," -3.94 %","   .66 %","  2.70 %","  1.35 %"," -4.23 %","  1.46 %"
"2020-12-19","   .15 %"," -3.62 %"," 11.56 %","   .56 %"," -1.73 %","  1.19 %","   .56 %","   .85 %","  2.25 %"," -4.93 %","   .28 %"," -7.53 %","   .00 %","   .00 %","  1.12 %"," -7.72 %","  1.37 %"
"2020-12-20","   .11 %"," ##.## %"," 14.50 %","   .31 %"," ##.## %","  1.06 %","   .55 %","   .78 %","  1.86 %"," ##.## %","   .24 %"," ##.## %","   .00 %","   .00 %","  1.01 %"," ##.## %","  1.80 %"
"2020-12-21","   .07 %","  7.10 %","  1.20 %","   .28 %","  2.84 %","  1.03 %","   .53 %","   .56 %","  1.72 %","  8.81 %","   .00 %"," 11.94 %","  1.22 %","   .00 %","   .94 %"," 15.53 %","  1.64 %"
"2020-12-22","   .06 %","-47.35 %","  4.84 %","   .39 %"," ##.## %","   .94 %","   .53 %","   .68 %","  2.12 %","-41.72 %","   .33 %"," ##.## %","   .59 %","  6.08 %","   .94 %"," ##.## %","  1.78 %"
"2020-12-23","   .09 %"," -1.34 %","  -.25 %","   .40 %","  -.63 %","  1.11 %","   .53 %","   .70 %","  1.87 %"," -1.93 %","   .00 %"," -2.91 %","   .68 %","  1.70 %","   .95 %"," -2.76 %","  1.86 %"
"2020-12-24","   .04 %"," ##.## %","   .09 %","   .30 %"," ##.## %","  1.05 %","   .52 %","   .91 %","  2.31 %"," ##.## %","   .00 %"," ##.## %","   .69 %","   .00 %","   .87 %"," ##.## %","  1.82 %"
"2020-12-25","   .08 %","-12.49 %"," -2.75 %","   .23 %"," ##.## %","  1.05 %","   .51 %","   .95 %","  2.07 %","-16.76 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .84 %"," ##.## %","  1.49 %"
"2020-12-26","   .04 %"," 94.11 %"," 12.86 %","   .11 %"," ##.## %","   .96 %","   .48 %","   .51 %","  1.74 %"," ##.## %","   .75 %"," ##.## %","   .00 %","   .00 %","   .71 %"," ##.## %","  1.56 %"
"2020-12-27","   .10 %"," 67.98 %"," 13.83 %","   .99 %"," 99.44 %","   .92 %","   .46 %","   .44 %","  1.42 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .67 %"," ##.## %","  1.44 %"
"2020-12-28","   .04 %"," ##.## %"," 13.71 %","   .25 %"," ##.## %","   .82 %","   .49 %","   .42 %","  1.81 %"," ##.## %","   .33 %"," ##.## %","  1.32 %","   .00 %","   .71 %"," ##.## %","  1.81 %"
"2020-12-29","   .11 %"," ##.## %"," 15.68 %","   .50 %"," ##.## %","  1.10 %","   .51 %","   .55 %","  1.78 %"," ##.## %","   .00 %"," ##.## %","   .75 %","  8.20 %","   .73 %"," ##.## %","  2.28 %"
"2020-12-30","   .08 %","-41.32 %"," -5.88 %","   .26 %","-17.77 %","  1.10 %","   .52 %","   .78 %","  1.62 %","-37.05 %","   .51 %","-31.56 %","   .88 %","  2.06 %","   .72 %","-35.71 %","  2.10 %"
"2020-12-31","   .07 %"," ##.## %"," 17.18 %","   .44 %"," ##.## %","  1.10 %","   .52 %","  1.13 %","  1.69 %"," ##.## %","   .00 %"," ##.## %","   .94 %","   .00 %","   .66 %"," ##.## %","  2.30 %"
"2021-01-01","   .12 %","-15.55 %"," -3.83 %","   .34 %"," -4.16 %","  1.09 %","   .51 %","  1.05 %","  1.33 %","-21.94 %","   .00 %","-16.37 %","   .00 %","   .00 %","   .55 %","-22.56 %","  2.14 %"
"2021-01-02","   .08 %"," 47.70 %","  5.64 %","   .18 %"," 38.90 %","   .96 %","   .49 %","   .56 %","  1.04 %"," 71.42 %","   .88 %"," ##.## %","   .00 %","   .00 %","   .50 %"," ##.## %","  2.27 %"
"2021-01-03","   .07 %"," ##.## %"," 10.81 %","   .01 %"," ##.## %","   .91 %","   .48 %","   .67 %","  1.61 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .44 %"," ##.## %","  2.12 %"
"2021-01-04","   .05 %","-38.74 %"," -5.37 %","   .10 %","-14.75 %","   .88 %","   .49 %","   .50 %","  1.11 %","-34.69 %","   .23 %","-28.07 %","  1.59 %","   .00 %","   .61 %","-31.50 %","  2.21 %"
"2021-01-05","   .07 %"," 82.39 %","  6.84 %","   .89 %"," ##.## %","   .96 %","   .49 %","   .71 %","  1.29 %"," ##.## %","   .00 %"," ##.## %","  1.21 %","  7.40 %","   .64 %"," ##.## %","  2.24 %"
"2021-01-06","   .04 %","-37.18 %"," 13.75 %","   .34 %","-13.66 %","  1.14 %","   .50 %","   .93 %","  1.32 %","-33.40 %","   .09 %","-26.73 %","   .00 %","   .00 %","   .61 %","-29.62 %","  2.25 %"
"2021-01-07","   .09 %","-20.21 %"," -4.15 %","   .41 %"," -4.90 %","  1.18 %","   .50 %","   .84 %","  1.01 %","-25.73 %","   .00 %","-18.90 %","  2.14 %","  2.67 %","   .53 %","-22.66 %","  1.86 %"
"2021-01-08","   .04 %","-48.72 %","  2.59 %","   .38 %","-57.81 %","  1.33 %","   .49 %","   .79 %","   .95 %","-36.57 %","   .00 %","-32.00 %","  1.26 %","  1.49 %","   .50 %","-33.63 %","  2.35 %"
"2021-01-09","   .05 %","-21.27 %"," -4.08 %","   .65 %"," -5.26 %","  1.24 %","   .46 %","   .89 %","   .98 %","-25.60 %","  1.42 %","-19.26 %","   .00 %","   .00 %","   .41 %","-21.58 %","  2.03 %"
"2021-01-10","   .07 %"," ##.## %","  6.95 %","   .23 %"," ##.## %","  1.18 %","   .47 %","   .82 %","   .66 %"," ##.## %","   .14 %"," ##.## %","   .00 %","   .00 %","   .39 %"," ##.## %","  1.82 %"
"2021-01-11","   .07 %"," ##.## %"," 14.43 %","   .37 %"," ##.## %","  1.05 %","   .48 %","   .55 %","   .78 %"," ##.## %","   .00 %"," ##.## %","  3.00 %","   .00 %","   .44 %"," ##.## %","  1.50 %"
