"date","Maharashtra/Ahmednagar","Maharashtra/Akola","Maharashtra/Amravati","Maharashtra/Aurangabad","Maharashtra/Beed","Maharashtra/Bhandara","Maharashtra/Buldhana","Maharashtra/Chandrapur","Maharashtra/Dhule","Maharashtra/Gadchiroli","Maharashtra/Gondia","Maharashtra/Hingoli","Maharashtra/Jalgaon","Maharashtra/Jalna","Maharashtra/Kolhapur","Maharashtra/Latur","Maharashtra/Mumbai","Maharashtra/Nagpur","Maharashtra/Nanded","Maharashtra/Nandurbar","Maharashtra/Nashik","Maharashtra/Osmanabad","Maharashtra/Other State","Maharashtra/Other State ","Maharashtra/Palghar","Maharashtra/Parbhani","Maharashtra/Pune","Maharashtra/Raigad","Maharashtra/Ratnagiri","Maharashtra/Sangli","Maharashtra/Satara","Maharashtra/Sindhudurg","Maharashtra/Solapur","Maharashtra/Thane","Maharashtra/Unknown","Maharashtra/Wardha","Maharashtra/Washim","Maharashtra/Yavatmal"
"2020-07-31","  7.80 %","  1.79 %","  4.68 %","  3.31 %","  6.72 %","  3.30 %","  5.58 %","  5.01 %","  5.05 %","  2.75 %","  4.17 %","  1.56 %","  3.57 %","  1.95 %","  7.85 %","  6.24 %","   .92 %","  6.60 %","  5.79 %","  4.57 %","  3.17 %","  7.77 %","  3.85 %","","  1.97 %","  7.15 %","  3.21 %","  2.55 %","  1.90 %","  9.89 %","  4.50 %","  2.34 %","  3.27 %","  1.57 %","","  9.28 %","  2.88 %","  5.57 %"
"2020-08-01","  8.84 %","  2.01 %","  4.76 %","  2.95 %","  6.77 %","  3.45 %","  5.56 %","  6.93 %","  5.04 %","  2.72 %","  5.45 %","  1.24 %","  3.16 %","  1.84 %","  7.87 %","  6.36 %","   .92 %","  6.97 %","  5.56 %","  4.51 %","  3.40 %","  7.80 %","  3.51 %","","  2.01 %","  7.89 %","  3.31 %","  2.51 %","  2.42 %"," 10.77 %","  4.81 %","  1.87 %","  2.99 %","  1.50 %","","  8.77 %","  2.45 %","  5.91 %"
"2020-08-02","  8.73 %","  1.53 %","  4.90 %","  2.05 %","  7.61 %","  3.76 %","  4.73 %","  6.66 %","  4.04 %","  3.24 %","  5.11 %","  1.51 %","  2.82 %","  1.52 %","  7.90 %","  6.41 %","   .98 %","  6.83 %","  8.37 %","  3.13 %","  3.32 %","  9.12 %","  3.70 %","","  2.15 %","  7.18 %","  3.39 %","  2.62 %","  2.68 %","  9.53 %","  5.04 %","  3.15 %","  2.83 %","  1.58 %","","  7.56 %","  3.23 %","  6.66 %"
"2020-08-03","  8.38 %","  1.75 %","  4.60 %","  1.66 %","  7.30 %","  3.75 %","  4.74 %","  6.04 %","  3.08 %","  3.45 %","  8.68 %","  4.65 %","  3.23 %","  1.52 %","  9.00 %","  6.52 %","   .95 %","  6.61 %","  9.23 %","  2.83 %","  3.12 %","  8.32 %","  3.18 %","","  2.19 %","  6.18 %","  3.12 %","  2.43 %","  2.35 %"," 11.48 %","  4.96 %","  2.38 %","  2.77 %","  1.52 %","","  6.15 %","  2.70 %","  6.14 %"
"2020-08-04","  7.14 %","  1.34 %","  3.60 %","  1.33 %","  6.66 %","  1.53 %","  5.50 %","  5.37 %","  2.82 %","  3.14 %","  8.15 %","  4.37 %","  2.98 %","  1.00 %","  7.87 %","  6.03 %","   .85 %","  5.79 %","  8.02 %","  2.61 %","  2.95 %"," 11.81 %","  3.36 %","","  1.94 %","  4.77 %","  2.78 %","  2.17 %","  2.67 %"," 10.36 %","  4.50 %","  2.97 %","  2.43 %","  1.36 %","","  5.34 %","  4.39 %","  6.40 %"
"2020-08-05","  7.84 %","  1.12 %","  3.51 %","  1.47 %","  7.35 %","  1.59 %","  4.28 %","  5.96 %","  1.43 %","  5.30 %","  9.21 %","  4.38 %","  3.00 %","   .82 %","  7.02 %","  5.88 %","   .85 %","  5.82 %","  8.18 %","  1.51 %","  3.17 %"," 11.11 %","  2.93 %","","  1.85 %","  4.09 %","  2.56 %","  2.21 %","  2.67 %","  9.11 %","  4.43 %","  3.09 %","  2.43 %","  1.30 %","","  4.76 %","  5.14 %","  5.13 %"
"2020-08-06","  7.32 %","  1.30 %","  3.95 %","  1.67 %","  8.07 %","  5.34 %","  4.07 %","  6.09 %","  2.36 %","  5.82 %","  8.37 %","  4.61 %","  3.26 %","  1.25 %","  6.22 %","  5.81 %","   .82 %","  6.04 %","  8.08 %","  2.55 %","  3.47 %"," 11.87 %","  3.26 %","","  1.76 %","  4.03 %","  2.57 %","  2.17 %","  2.73 %","  8.60 %","  4.24 %","  3.00 %","  2.47 %","  1.30 %","","  4.25 %","  5.51 %","  3.72 %"
"2020-08-07","  7.40 %","  1.72 %","  3.77 %","  2.08 %","  8.36 %","  5.76 %","  3.99 %","  6.39 %","  2.26 %","  5.96 %","  8.40 %","  5.89 %","  3.47 %","  1.55 %","  6.23 %","  5.74 %","   .77 %","  6.58 %","  6.70 %","  2.50 %","  3.82 %"," 12.00 %","  3.21 %","","  1.59 %","  5.04 %","  2.47 %","  2.16 %","  1.78 %","  9.17 %","  4.06 %","  2.35 %","  2.65 %","  1.19 %","","  2.73 %","  6.02 %","  3.05 %"
"2020-08-08","  7.60 %","  1.59 %","  3.62 %","  2.08 %","  9.05 %","  7.56 %","  4.52 %","  6.23 %","  4.00 %","  7.04 %","  6.31 %","  2.53 %","  3.65 %","  3.24 %","  5.66 %","  6.27 %","   .82 %","  6.91 %","  5.36 %","  6.62 %","  4.07 %"," 13.43 %","  3.44 %","","  1.57 %","  6.43 %","  2.62 %","  2.11 %","  1.52 %","  6.81 %","  4.02 %","  2.93 %","  2.90 %","  1.26 %","   .00 %","  2.62 %","  6.93 %","  4.43 %"
"2020-08-09","  7.90 %","  1.93 %","  3.49 %","  2.13 %"," 11.10 %","  7.67 %","  4.27 %","  6.65 %","  4.44 %","  6.47 %","  6.50 %","  3.26 %","  3.63 %","  4.16 %","  5.95 %","  6.97 %","   .88 %","  7.60 %","  5.46 %","  6.92 %","  4.49 %","  8.87 %","  3.76 %","","  1.83 %","  6.78 %","  2.71 %","  2.29 %","  1.92 %","  6.60 %","  4.23 %","  3.40 %","  3.21 %","  1.33 %","","  3.43 %","  5.86 %","  4.77 %"
"2020-08-10","  7.15 %","  1.90 %","  3.72 %","  2.23 %"," 11.18 %","  7.77 %","  4.57 %","  6.17 %","  4.55 %","  4.18 %","  5.99 %","  3.98 %","  3.41 %","  4.71 %","  5.97 %","  7.13 %","   .84 %","  7.10 %","  5.23 %","  6.73 %","  3.98 %","  8.36 %","  3.55 %","","  1.81 %","  7.23 %","  2.53 %","  2.09 %","  2.85 %","  6.24 %","  3.72 %","  3.21 %","  3.34 %","  1.24 %","","  2.73 %","  4.56 %","  4.85 %"
"2020-08-11","  6.93 %","  1.68 %","  3.40 %","  2.11 %"," 12.56 %","  5.45 %","  3.89 %","  4.46 %","  4.29 %","  4.28 %","  7.01 %","  3.95 %","  3.35 %","  5.12 %","  6.65 %","  7.05 %","   .83 %","  7.20 %","  4.97 %","  6.08 %","  3.51 %","  9.65 %","  3.36 %","","  1.85 %","  7.49 %","  2.25 %","  2.05 %","  2.97 %","  4.99 %","  3.52 %","  3.10 %","  3.35 %","  1.17 %","","  3.11 %","  4.61 %","  5.24 %"
"2020-08-12","  6.89 %","  1.46 %","  3.44 %","  1.91 %"," 11.04 %","  5.50 %","  3.89 %","  4.15 %","  4.00 %","  3.70 %","  7.50 %","  2.86 %","  3.25 %","  5.26 %","  7.15 %","  7.06 %","   .87 %","  7.28 %","  4.26 %","  6.45 %","  3.70 %","  8.64 %","  3.31 %","","  2.11 %","  6.93 %","  2.22 %","  1.99 %","  3.54 %","  4.74 %","  3.55 %","  3.59 %","  3.39 %","  1.23 %","","  3.62 %","  3.85 %","  6.41 %"
"2020-08-13","  6.32 %","  1.49 %","  3.15 %","  1.82 %"," 10.51 %","  3.70 %","  3.08 %","  5.80 %","  2.55 %","  3.40 %","  6.71 %","  3.46 %","  2.90 %","  3.96 %","  7.33 %","  6.63 %","   .84 %","  6.93 %","  3.83 %","  3.99 %","  3.68 %","  8.02 %","  3.34 %","","  2.08 %","  6.23 %","  2.10 %","  2.05 %","  3.97 %","  4.38 %","  3.87 %","  3.04 %","  3.08 %","  1.14 %","","  4.38 %","  3.35 %","  5.88 %"
"2020-08-14","  5.93 %","  1.36 %","  3.67 %","  1.92 %","  7.86 %","  4.68 %","  3.09 %","  5.78 %","  3.28 %","  3.57 %","  6.21 %","  3.63 %","  3.15 %","  3.70 %","  7.50 %","  5.71 %","   .82 %","  6.79 %","  3.69 %","  3.67 %","  3.49 %","  7.73 %","  3.23 %","","  1.92 %","  5.31 %","  1.98 %","  2.04 %","  4.27 %","  4.16 %","  3.65 %","  3.00 %","  3.06 %","  1.12 %","","  4.29 %","  3.84 %","  5.86 %"
"2020-08-15","  5.13 %","  1.41 %","  3.50 %","  1.90 %","  6.95 %","  5.26 %","  3.11 %","  5.74 %","  4.66 %","  3.85 %","  5.31 %","  3.62 %","  3.16 %","  3.41 %","  7.20 %","  5.14 %","   .54 %","  7.35 %","  3.46 %","  4.88 %","  4.15 %","  7.38 %","   .21 %","","  2.16 %","  4.58 %","  2.14 %","  2.38 %","  4.34 %","  4.52 %","  4.50 %","  2.72 %","  2.96 %","  1.24 %","","  5.25 %","  4.25 %","  5.61 %"
"2020-08-16","  4.28 %","  1.28 %","  3.25 %","  1.81 %","  4.22 %","  4.48 %","  3.27 %","  5.65 %","  3.99 %","  3.12 %","  3.62 %","  4.15 %","  3.15 %","  2.85 %","  5.70 %","  4.62 %","   .55 %","  6.65 %","  3.15 %","  4.19 %","  4.20 %","  5.40 %","   .48 %","","  2.19 %","  4.60 %","  2.29 %","  2.30 %","  4.07 %","  5.00 %","  4.39 %","  2.74 %","  2.80 %","  1.28 %","","  5.02 %","  4.02 %","  5.04 %"
"2020-08-17","  3.56 %","  1.10 %","  3.07 %","  1.67 %","  3.94 %","  4.34 %","  3.11 %","  4.83 %","  3.88 %","  3.04 %","  3.18 %","","  3.01 %","  3.47 %","  4.98 %","  3.96 %","   .49 %","  5.71 %","  2.90 %","  3.50 %","  3.76 %","  5.37 %","   .03 %","","  1.87 %","  4.36 %","  2.06 %","  2.09 %","  3.76 %","  5.27 %","  4.04 %","  3.66 %","  2.54 %","  1.17 %","","  4.54 %","  4.29 %","  3.61 %"
"2020-08-18","  3.41 %","   .95 %","  3.32 %","  1.57 %","  3.73 %","  5.85 %","  3.51 %","  3.02 %","  3.79 %","  1.96 %","  2.84 %","  3.87 %","  2.89 %","  3.27 %","  4.14 %","  3.64 %","   .45 %","  5.85 %","  3.75 %","  2.36 %","  3.46 %","  4.47 %","  -.49 %","","  1.72 %","  4.64 %","  2.03 %","  1.97 %","  4.23 %","  5.61 %","  3.93 %","  4.88 %","  2.65 %","  1.11 %","","  4.36 %","  4.00 %","  3.41 %"
"2020-08-19","  3.27 %","   .97 %","  2.90 %","  1.70 %","  4.96 %","  6.23 %","  3.12 %","  3.36 %","  2.74 %","  2.04 %","  3.08 %","  3.78 %","  2.82 %","  3.49 %","  3.65 %","  3.37 %","   .47 %","  5.82 %","  3.79 %","  2.71 %","  3.21 %","  4.83 %"," -1.01 %","","  1.76 %","  5.29 %","  2.00 %","  1.96 %","  3.19 %","  5.32 %","  3.92 %","  4.17 %","  2.57 %","  1.13 %","","  5.66 %","  2.78 %","  2.69 %"
"2020-08-20","  3.44 %","   .85 %","  3.24 %","  1.79 %","  5.89 %","  5.70 %","  2.68 %","  2.92 %","  1.49 %","  1.66 %","  3.28 %","  3.35 %","  2.89 %","  4.05 %","  3.40 %","  3.45 %","   .79 %","  5.54 %","  4.11 %","  2.67 %","  2.96 %","  5.03 %","  1.88 %","","  1.46 %","  5.53 %","  2.04 %","  1.81 %","  2.61 %","  5.21 %","  3.61 %","  4.33 %","  2.40 %","  1.07 %","","  5.71 %","  2.54 %","  2.93 %"
"2020-08-21","  3.68 %","   .77 %","  2.97 %","  1.94 %","  7.02 %","  5.39 %","  2.39 %","  3.90 %","  2.14 %","  1.90 %","  3.94 %","  2.77 %","  2.85 %","  3.94 %","  3.33 %","  3.09 %","   .84 %","  5.79 %","  4.89 %","  4.24 %","  2.97 %","  4.92 %","  1.46 %","","  1.43 %","  5.21 %","  2.04 %","  1.91 %","  3.03 %","  5.05 %","  3.82 %","  5.02 %","  2.39 %","  1.09 %","","  7.17 %","  2.46 %","  3.06 %"
"2020-08-22","  3.94 %","  1.08 %","  2.91 %","  1.93 %","  7.85 %","  5.88 %","  2.39 %","  4.29 %","  3.84 %","  1.54 %","  4.50 %","  3.24 %","  3.20 %","  2.92 %","  3.62 %","  3.80 %","   .89 %","  6.14 %","  5.01 %","  6.26 %","  2.94 %","  5.23 %","  1.91 %","","  1.58 %","  5.37 %","  2.20 %","  2.09 %","  3.12 %","  5.01 %","  4.15 %","  6.74 %","  2.57 %","  1.15 %","","  8.31 %","  1.93 %","  3.07 %"
"2020-08-23","  3.75 %","  1.16 %","  2.51 %","  1.74 %","  7.41 %","  4.21 %","  2.00 %","  5.19 %","  3.65 %","  1.62 %","  4.34 %","  3.94 %","  3.28 %","  3.01 %","  3.57 %","  3.57 %","   .90 %","  5.85 %","  3.98 %","  7.12 %","  2.73 %","  5.44 %","  2.19 %","","  1.63 %","  4.95 %","  2.17 %","  1.99 %","  2.36 %","  4.57 %","  3.76 %","  5.45 %","  2.35 %","  1.13 %","","  8.14 %","  2.02 %","  2.86 %"
"2020-08-24","  3.35 %","  1.06 %","  2.57 %","  1.49 %","  6.23 %","  3.19 %","  1.88 %","  4.66 %","  4.37 %","  1.31 %","  4.30 %","  3.35 %","  3.22 %","  2.28 %","  3.61 %","  3.35 %","   .83 %","  5.17 %","  3.76 %","  7.87 %","  2.75 %","  4.65 %","  2.65 %","","  1.39 %","  4.15 %","  2.08 %","  1.78 %","  2.65 %","  4.62 %","  3.98 %","  6.43 %","  2.16 %","  1.03 %","","  5.31 %","  2.57 %","  2.82 %"
"2020-08-25","  3.13 %","  1.13 %","  2.12 %","  1.34 %","  4.92 %","  3.98 %","  1.69 %","  5.16 %","  4.21 %","  1.98 %","  3.85 %","  2.89 %","  3.13 %","  1.54 %","  3.39 %","  3.01 %","   .72 %","  4.62 %","  3.25 %","  7.75 %","  2.53 %","  3.77 %","  2.44 %","","  1.22 %","  3.80 %","  1.91 %","  1.44 %","  2.39 %","  4.29 %","  4.10 %","  7.64 %","  2.12 %","   .91 %","","  5.87 %","  2.17 %","  2.60 %"
"2020-08-26","  3.12 %","  1.28 %","  2.24 %","  1.35 %","  3.51 %","  4.21 %","  2.23 %","  4.22 %","  3.89 %","  1.97 %","  3.93 %","  2.92 %","  2.99 %","  1.44 %","  3.10 %","  2.95 %","   .78 %","  4.49 %","  2.99 %","  7.41 %","  2.57 %","  3.36 %","  2.56 %","","  1.18 %","  3.73 %","  1.84 %","  1.43 %","  1.91 %","  4.30 %","  4.31 %","  7.21 %","  1.96 %","   .94 %","","  5.50 %","  2.65 %","  2.74 %"
"2020-08-27","  3.03 %","  1.19 %","  2.38 %","  1.37 %","  2.33 %","  4.01 %","  2.37 %","  5.19 %","  2.32 %","  2.63 %","  4.15 %","  2.45 %","  2.83 %","  1.33 %","  2.87 %","  2.34 %","   .80 %","  4.62 %","  3.34 %","  6.74 %","  2.56 %","  2.38 %","  2.71 %","","  1.11 %","  3.49 %","  1.86 %","  1.44 %","  1.90 %","  4.39 %","  4.39 %","  3.74 %","  1.79 %","   .93 %","","  5.29 %","  2.54 %","  3.29 %"
"2020-08-28","  3.00 %","  1.39 %","  2.49 %","  1.48 %","  2.21 %","  4.40 %","  2.56 %","  5.19 %","  2.76 %","  3.59 %","  5.00 %","  1.92 %","  2.72 %","  1.16 %","  3.00 %","  2.29 %","   .83 %","  4.74 %","  3.93 %","  5.94 %","  2.67 %","  2.13 %","  2.58 %","","  1.00 %","  3.16 %","  1.97 %","  1.57 %","  2.32 %","  4.79 %","  5.02 %","  4.16 %","  1.78 %","   .97 %","","  5.71 %","  2.63 %","  3.52 %"
"2020-08-29","  3.16 %","  1.38 %","  2.37 %","  1.49 %","  2.04 %","  5.30 %","  2.93 %","  6.18 %","  2.24 %","  3.73 %","  5.71 %","  2.57 %","  2.81 %","  1.34 %","  2.89 %","  2.54 %","   .90 %","  5.20 %","  4.27 %","  5.13 %","  2.73 %","  1.88 %","  1.82 %","","  1.08 %","  3.35 %","  2.13 %","  1.76 %","  2.43 %","  4.88 %","  5.26 %","  3.33 %","  1.91 %","  1.01 %","","  7.01 %","  2.36 %","  3.82 %"
"2020-08-30","  3.09 %","  1.60 %","  2.46 %","  1.21 %","  1.91 %","  6.25 %","  3.00 %","  8.02 %","  2.54 %","  5.04 %","  5.76 %","  2.62 %","  2.85 %","  1.50 %","  3.28 %","  2.75 %","   .99 %","  5.23 %","  4.68 %","  6.43 %","  2.98 %","  1.86 %","  2.09 %","","  1.19 %","  3.10 %","  2.24 %","  1.98 %","  3.00 %","  5.32 %","  5.24 %","  2.62 %","  1.93 %","  1.12 %","","  6.91 %","  3.03 %","  3.77 %"
"2020-08-31","  2.62 %","  1.39 %","  2.50 %","  1.23 %","  1.92 %","  5.87 %","  2.65 %","  8.77 %","  2.47 %","  4.83 %","  5.06 %","  3.15 %","  2.78 %","  1.63 %","  3.34 %","  2.67 %","   .88 %","  4.62 %","  4.60 %","  5.88 %","  2.85 %","  2.10 %","  1.96 %","","  1.08 %","  3.02 %","  2.04 %","  1.86 %","  3.03 %","  5.60 %","  4.90 %","  4.59 %","  1.98 %","  1.03 %","","  5.38 %","  2.25 %","  3.21 %"
"2020-09-01","  2.66 %","  1.83 %","  2.18 %","  1.13 %","  1.96 %","  6.43 %","  2.99 %","  9.34 %","  2.20 %","  5.07 %","  5.27 %","  2.31 %","  2.67 %","  1.85 %","  3.05 %","  2.65 %","   .85 %","  4.57 %","  4.53 %","  4.81 %","  2.57 %","  2.84 %","  1.73 %","","  1.15 %","  3.17 %","  1.98 %","  1.82 %","  3.10 %","  6.32 %","  5.04 %","  4.58 %","  2.11 %","  1.00 %","","  7.24 %","  3.12 %","  3.35 %"
"2020-09-02","  2.63 %","  1.75 %","  1.89 %","  1.19 %","  2.20 %","  6.83 %","  2.77 %","  9.66 %","  2.08 %","  4.49 %","  5.36 %","  2.38 %","  2.82 %","  2.16 %","  2.83 %","  3.02 %","   .89 %","  4.61 %","  4.56 %","  4.85 %","  2.67 %","  2.87 %","  1.97 %","","  1.28 %","  3.26 %","  1.93 %","  1.92 %","  3.15 %","  6.20 %","  4.79 %","  4.77 %","  2.16 %","  1.05 %","","  7.50 %","  3.07 %","  3.34 %"
"2020-09-03","  2.66 %","  1.86 %","  2.18 %","  1.09 %","  2.08 %","  5.70 %","  2.93 %","  9.43 %","  2.85 %","  4.66 %","  5.94 %","  2.06 %","  2.49 %","  2.23 %","  2.58 %","  3.15 %","   .92 %","  4.52 %","  4.34 %","  4.87 %","  2.47 %","  3.22 %","  2.44 %","","  1.41 %","  3.40 %","  1.90 %","  1.97 %","  3.08 %","  6.28 %","  4.49 %","  5.44 %","  2.12 %","  1.11 %","","  8.05 %","  3.27 %","  3.55 %"
"2020-09-04","  2.90 %","  1.73 %","  2.27 %","  1.27 %","  2.06 %","  5.23 %","  3.30 %","  8.03 %","  3.23 %","  2.93 %","  6.68 %","  2.50 %","  2.42 %","  2.49 %","  2.21 %","  3.40 %","  1.00 %","  4.84 %","  4.36 %","  2.96 %","  2.14 %","  3.49 %","  2.49 %","","  1.47 %","  3.67 %","  1.84 %","  2.10 %","  2.61 %","  6.01 %","  4.38 %","  6.37 %","  2.15 %","  1.16 %","","  8.39 %","  3.32 %","  4.02 %"
"2020-09-05","  3.35 %","  2.25 %","  2.08 %","  1.26 %","  2.45 %","  7.49 %","  3.24 %","  8.63 %","  3.17 %","  3.11 %","  7.77 %","  2.57 %","  2.30 %","  2.53 %","  2.35 %","  3.87 %","  1.06 %","  5.26 %","  4.42 %","  2.85 %","  2.09 %","  3.70 %","  2.65 %","","  1.64 %","  3.99 %","  2.13 %","  2.37 %","  3.00 %","  5.86 %","  4.90 %","  5.22 %","  2.54 %","  1.23 %","","  9.99 %","  4.01 %","  4.51 %"
"2020-09-06","  3.12 %","  1.86 %","  2.56 %","  1.58 %","  2.88 %","  8.70 %","  3.31 %","  7.92 %","  3.81 %","  2.83 %","  7.33 %","  3.09 %","  2.32 %","  2.69 %","  3.44 %","  3.99 %","  1.15 %","  5.25 %","  4.14 %","  3.26 %","  2.52 %","  3.29 %","  3.18 %","","  1.59 %","  4.32 %","  2.22 %","  2.58 %","  3.05 %","  5.19 %","  4.78 %","  6.11 %","  2.68 %","  1.36 %","","  8.08 %","  3.23 %","  4.02 %"
"2020-09-07","  2.85 %","  2.14 %","  2.81 %","  1.56 %","  3.04 %","  8.45 %","  3.22 %","  7.02 %","  3.34 %","  2.23 %","  6.92 %","  3.13 %","  1.92 %","  2.46 %","  3.87 %","  3.72 %","  1.16 %","  4.93 %","  3.86 %","  2.68 %","  2.28 %","  3.22 %","  2.97 %","","  1.38 %","  4.12 %","  2.23 %","  2.45 %","  3.25 %","  4.83 %","  4.29 %","  6.68 %","  2.65 %","  1.34 %","","  7.57 %","  3.25 %","  3.56 %"
"2020-09-08","  2.80 %","  2.34 %","  3.11 %","  1.93 %","  3.28 %","  9.18 %","  2.82 %","  6.55 %","  2.47 %","  2.23 %","  6.09 %","  3.40 %","  1.98 %","  2.49 %","  4.04 %","  3.76 %","  1.13 %","  4.59 %","  4.07 %","  2.66 %","  2.67 %","  2.74 %","  3.04 %","","  1.29 %","  3.92 %","  2.19 %","  2.47 %","  3.42 %","  4.73 %","  4.24 %","  6.94 %","  2.56 %","  1.28 %","","  8.81 %","  3.37 %","  3.35 %"
"2020-09-09","  2.57 %","  2.66 %","  3.52 %","  2.31 %","  3.45 %","  9.99 %","  3.01 %","  6.52 %","  2.10 %","  2.27 %","  5.55 %","  3.17 %","  1.86 %","  2.73 %","  4.19 %","  3.56 %","  1.12 %","  4.49 %","  3.74 %","  2.97 %","  2.78 %","  2.58 %","  3.14 %","","  1.30 %","  3.72 %","  2.30 %","  2.56 %","  3.48 %","  4.54 %","  4.26 %","  5.94 %","  2.64 %","  1.33 %","","  8.17 %","  3.38 %","  2.91 %"
"2020-09-10","  2.31 %","  2.69 %","  4.55 %","  2.38 %","  3.15 %","  9.23 %","  3.42 %","  5.58 %","  2.20 %","  2.88 %","  5.36 %","  2.61 %","  2.18 %","  2.60 %","  3.94 %","  3.52 %","  1.19 %","  4.29 %","  3.66 %","  2.63 %","  2.65 %","  2.51 %","  3.33 %","","  1.29 %","  3.55 %","  2.35 %","  2.45 %","  3.13 %","  4.48 %","  4.10 %","  5.45 %","  2.53 %","  1.35 %","","  7.24 %","  3.29 %","  2.81 %"
"2020-09-11","  2.33 %","  2.83 %","  5.31 %","  2.38 %","  2.91 %","  8.41 %","  3.41 %","  5.37 %","  1.94 %","  3.44 %","  5.43 %","  2.34 %","  2.42 %","  2.59 %","  3.12 %","  3.34 %","  1.21 %","  4.27 %","  3.56 %","  2.39 %","  2.60 %","  2.56 %","  3.08 %","","  1.33 %","  3.04 %","  2.34 %","  2.44 %","  3.16 %","  4.25 %","  3.93 %","  4.80 %","  2.45 %","  1.33 %","","  6.54 %","  3.69 %","  2.93 %"
"2020-09-12","  2.49 %","  2.68 %","  5.79 %","  2.44 %","  2.60 %","  8.23 %","  3.56 %","  6.11 %","  2.23 %","  3.76 %","  5.35 %","  1.82 %","  2.48 %","  2.51 %","  2.64 %","  3.41 %","  1.27 %","  4.38 %","  3.39 %","  3.20 %","  2.97 %","  2.58 %","  3.10 %","","  1.59 %","  2.77 %","  2.34 %","  2.58 %","  2.74 %","  4.40 %","  4.24 %","  4.65 %","  2.59 %","  1.36 %","","  6.64 %","  4.00 %","  3.41 %"
"2020-09-13","  2.43 %","  2.60 %","  5.59 %","  2.30 %","  2.61 %","  8.68 %","  3.96 %","  6.04 %","  2.13 %","  4.16 %","  4.68 %","  1.84 %","  2.68 %","  2.43 %","  2.48 %","  3.27 %","  1.35 %","  4.49 %","  2.76 %","  3.27 %","  2.49 %","  2.73 %","  3.37 %","","  1.62 %","  2.95 %","  2.34 %","  2.56 %","  2.94 %","  4.41 %","  4.19 %","  3.61 %","  2.68 %","  1.42 %","","  4.14 %","  3.95 %","  3.56 %"
"2020-09-14","  2.70 %","  2.73 %","  5.02 %","  1.91 %","  2.59 %","  6.58 %","  3.63 %","  4.83 %","  1.79 %","  4.48 %","  4.83 %","  2.37 %","  2.83 %","  1.77 %","  2.01 %","  2.91 %","  1.36 %","  3.91 %","  2.39 %","  2.63 %","  2.29 %","  2.99 %","  3.02 %","","  1.48 %","  2.82 %","  2.07 %","  2.32 %","  3.00 %","  4.17 %","  3.78 %","  3.53 %","  2.54 %","  1.34 %","","  3.23 %","  3.83 %","  3.19 %"
"2020-09-15","  2.71 %","  2.79 %","  4.39 %","  1.83 %","  3.15 %","  5.58 %","  3.69 %","  5.14 %","  1.46 %","  4.35 %","  4.46 %","  2.49 %","  2.47 %","  1.98 %","  1.97 %","  2.52 %","  1.25 %","  3.80 %","  2.13 %","  2.76 %","  2.53 %","  2.80 %","  2.60 %","","  1.45 %","  2.48 %","  1.85 %","  2.19 %","  3.02 %","  3.95 %","  3.69 %","  3.22 %","  2.44 %","  1.28 %","","  3.13 %","  3.70 %","  3.39 %"
"2020-09-16","  2.94 %","  2.64 %","  3.90 %","  1.57 %","  3.63 %","  4.33 %","  3.59 %","  5.40 %","  1.19 %","  3.69 %","  5.22 %","  2.63 %","  2.21 %","  1.61 %","  1.89 %","  2.54 %","  1.26 %","  3.50 %","  2.13 %","  2.66 %","  2.18 %","  2.75 %","  2.45 %","","  1.40 %","  2.19 %","  1.80 %","  2.00 %","  3.02 %","  3.84 %","  3.53 %","  3.42 %","  2.33 %","  1.25 %","","  3.26 %","  3.13 %","  3.87 %"
"2020-09-17","  3.13 %","  2.46 %","  3.87 %","  1.60 %","  4.06 %","  5.46 %","  3.66 %","  5.10 %","  1.24 %","  4.03 %","  5.25 %","  2.90 %","  2.33 %","  1.78 %","  1.88 %","  2.47 %","  1.25 %","  3.47 %","  2.16 %","  2.22 %","  2.21 %","  2.72 %","  2.56 %","","  1.32 %","  2.40 %","  1.78 %","  1.90 %","  3.28 %","  3.74 %","  3.36 %","  3.18 %","  2.21 %","  1.25 %","","  3.25 %","  3.38 %","  4.07 %"
"2020-09-18","  3.16 %","  2.39 %","  3.70 %","  1.31 %","  3.86 %","  4.59 %","  3.05 %","  4.95 %","  1.06 %","  3.69 %","  5.51 %","  2.59 %","  2.19 %","  1.63 %","  1.91 %","  2.39 %","  1.26 %","  3.39 %","  2.34 %","  2.20 %","  2.11 %","  2.74 %","  2.41 %","","  1.31 %","  1.84 %","  1.72 %","  1.76 %","  2.63 %","  3.50 %","  3.24 %","  4.19 %","  2.12 %","  1.25 %","","  3.52 %","  3.26 %","  4.20 %"
"2020-09-19","  2.93 %","  2.44 %","  3.92 %","  1.41 %","  3.68 %","  5.14 %","  2.95 %","  5.20 %","  1.14 %","  3.35 %","  5.58 %","  2.21 %","  1.99 %","  1.83 %","  2.06 %","  2.39 %","  1.16 %","  3.59 %","  2.72 %","  2.47 %","  2.29 %","  2.49 %","  2.56 %","","  1.39 %","  1.79 %","  1.80 %","  1.58 %","  3.08 %","  3.68 %","  3.32 %","  3.88 %","  2.11 %","  1.22 %","","  3.85 %","  2.83 %","  5.01 %"
