"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Lakshadweep","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2020-08-16"," 16.67 %","-62.54 %","-84.00 %","-62.46 %","-58.71 %","  3.57 %","-95.27 %","   .19 %","  6.12 %","-32.25 %","-78.69 %","-97.67 %","-68.45 %","-73.86 %","-66.96 %","-93.60 %","","-68.89 %","-58.29 %","-95.14 %","-95.00 %","","-89.23 %","-78.70 %","-82.11 %","-83.77 %","-63.60 %","   .00 %","-51.34 %","-57.25 %","-86.81 %","-69.44 %","-88.18 %","-72.02 %"
"2020-08-17","  3.57 %","-61.21 %"," ##.## %","-77.35 %","-57.13 %","  3.45 %","-94.89 %","   .43 %","  6.73 %","-30.50 %","-77.19 %","-97.79 %","-67.74 %","-72.55 %","-65.75 %","-92.41 %","","-67.41 %","-57.40 %","-83.58 %","-98.00 %","","-88.71 %","-77.64 %","-81.22 %","-82.16 %","-61.76 %","   .00 %","-49.81 %","-55.97 %","-78.93 %","-67.90 %","-86.92 %","-70.48 %"
"2020-08-18","  3.45 %","-58.74 %","-88.10 %","-70.44 %","-51.27 %","   .00 %","-93.77 %","   .29 %","  4.50 %","-25.90 %","-71.03 %","-95.66 %","-63.56 %","-70.13 %","-63.40 %","-89.53 %","","-64.01 %","-54.67 %","-93.01 %","-94.05 %","","-85.42 %","-72.77 %","-79.53 %","-79.39 %","-57.64 %"," ##.## %","-47.15 %","-52.98 %","-84.58 %","-64.54 %","-84.17 %","-65.34 %"
"2020-08-19","   .00 %"," -3.20 %","-87.50 %","-87.01 %"," -1.05 %","  3.33 %"," -1.80 %","   .22 %","  6.90 %","  -.59 %"," -2.09 %","-98.07 %"," -1.05 %"," -2.83 %"," -2.33 %"," -4.71 %",""," -1.12 %"," -1.55 %","-94.86 %","-95.80 %","","-91.14 %"," -1.85 %","-81.22 %"," -3.93 %"," -1.00 %"," 50.00 %"," -1.87 %"," -1.42 %","-83.46 %"," -3.52 %"," -4.92 %"," -2.01 %"
"2020-08-20","  3.33 %"," ##.## %","-81.48 %","-93.71 %"," ##.## %","   .00 %","   .00 %","   .53 %","  1.61 %"," ##.## %"," ##.## %","-97.94 %"," ##.## %","-68.20 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-93.39 %","-95.19 %","","-91.03 %","   .00 %","-79.70 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-71.62 %"," ##.## %","-82.34 %"," ##.## %"
"2020-08-21","  3.23 %","-50.93 %"," ##.## %","-72.33 %","-47.02 %","  6.45 %","-94.53 %","   .31 %","  7.14 %","-31.18 %","-75.54 %","-97.05 %","-60.59 %","-59.78 %","-65.11 %","-94.31 %","","-68.02 %","-57.29 %","-91.26 %","-95.00 %","","-98.70 %","-73.69 %","-76.44 %","-81.73 %","-55.37 %","   .00 %","-48.08 %","-57.07 %","   .00 %","-60.11 %","-85.89 %","-70.61 %"
"2020-08-22","   .00 %","-73.79 %","-96.69 %","-96.52 %","-93.63 %","   .00 %","-98.52 %","   .33 %","  3.70 %","-71.42 %","-93.22 %","-99.18 %","-85.18 %","-94.42 %","-87.19 %","-98.03 %","","-86.17 %","-80.94 %","-97.91 %","-99.21 %","","-98.25 %","-87.01 %","-91.08 %","-93.32 %","-89.90 %","   .00 %","-78.84 %","-79.90 %","-89.49 %","-86.80 %","-97.11 %","-83.02 %"
"2020-08-23","  3.12 %","-49.80 %","-89.19 %","-62.89 %","-48.95 %"," 12.12 %","-94.26 %","   .38 %","  2.86 %","-30.81 %","-75.33 %","-94.00 %","-59.51 %","-63.29 %","-61.31 %","-93.81 %","","-67.03 %","-56.19 %","-91.36 %","-92.47 %","","-84.91 %","-73.00 %","-73.85 %","-80.27 %","-57.74 %","","-46.21 %","-56.10 %","-82.31 %","-58.63 %","-84.92 %","-69.68 %"
"2020-08-24","  6.06 %","-73.85 %","-97.09 %","-96.44 %","-92.85 %","   .00 %","-98.38 %","   .31 %","  2.78 %","-69.97 %","-92.92 %","-99.20 %","-85.19 %","-94.00 %","-86.46 %","-98.22 %","","-82.48 %","-81.63 %","-98.52 %","-99.31 %","","-98.27 %","-88.88 %","-90.61 %","-92.89 %","-88.39 %","   .00 %","-79.89 %","-80.33 %","-89.90 %","-86.06 %","-97.01 %","-83.00 %"
"2020-08-25","  5.71 %","-54.99 %","-89.80 %","-85.25 %","-69.67 %","  8.11 %","-96.92 %","   .40 %","  6.08 %","-54.19 %","-81.99 %","-97.58 %","-68.48 %","-83.39 %","-65.74 %","-94.55 %","","-76.04 %","-64.29 %","-93.27 %","-93.97 %","","-90.80 %","-76.02 %","-76.76 %","-85.57 %","-73.16 %","   .00 %","-49.71 %","-64.31 %","-81.46 %","-72.33 %","-89.23 %","-70.76 %"
"2020-08-26"," 10.81 %"," ##.## %","-28.57 %"," 18.62 %"," ##.## %","  2.50 %"," ##.## %","   .40 %","  5.10 %"," 34.86 %"," 77.97 %","-28.57 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 77.44 %"," 86.16 %","-21.43 %","-22.22 %","   .00 %","   .00 %"," ##.## %","-21.05 %"," ##.## %"," 86.30 %","   .00 %"," ##.## %"," 82.61 %","-19.42 %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-27","  2.44 %","-45.79 %","-88.24 %","-78.45 %","-38.97 %","  4.88 %","-88.03 %","   .51 %","  3.64 %","-20.83 %","-63.81 %","-95.97 %","-54.58 %","-56.56 %","-53.27 %","-81.42 %","","-57.20 %","-48.83 %","-87.86 %","-92.00 %","","-63.64 %","-64.39 %","-68.33 %","-70.11 %","-49.04 %","   .00 %","-37.43 %","-45.97 %","-78.26 %","-54.34 %","-76.99 %","-55.53 %"
"2020-08-28","   .00 %","-72.33 %","-96.88 %","-96.28 %","-91.98 %","  4.65 %","-98.09 %","   .46 %","  2.34 %","-62.44 %","-91.54 %","-99.07 %","-83.39 %","-91.60 %","-85.38 %","-98.31 %","","-81.58 %","-81.82 %","-98.36 %","-99.18 %","","-98.53 %","-91.43 %","-88.82 %","-91.12 %","-79.40 %","   .00 %","-79.26 %","-79.93 %","-88.73 %","-79.14 %","-96.53 %","-82.05 %"
"2020-08-29","  4.76 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .35 %","  1.71 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-30","  2.27 %","-65.02 %","   .00 %"," ##.## %","-86.70 %"," 15.56 %","-97.89 %","   .51 %","  2.81 %","-69.74 %","-91.57 %"," ##.## %","-81.86 %","-92.50 %","-81.36 %","-96.65 %","","-83.67 %","-74.50 %","   .00 %","-98.54 %","","   .00 %","-81.16 %","   .00 %","-90.28 %","-88.21 %","   .00 %","-71.03 %","-76.38 %","   .00 %","-83.31 %","-95.91 %","-78.47 %"
"2020-08-31","  2.22 %","-43.84 %","-75.86 %","-36.70 %","-46.69 %","  7.69 %","-91.09 %","   .41 %","  4.92 %","-26.67 %","   .00 %","-95.08 %","-56.38 %","-57.19 %"," ##.## %","-88.89 %","","-61.35 %"," ##.## %","-88.38 %","-91.59 %","","-88.41 %","-71.29 %","   .00 %","-70.82 %","-58.00 %","   .00 %","-38.49 %","-49.47 %","-67.30 %","   .00 %","-79.61 %","   .00 %"
"2020-09-01","   .00 %","-49.84 %","   .00 %"," ##.## %","-73.15 %","  1.79 %","-96.68 %","   .41 %","-98.96 %","-59.24 %","-82.77 %"," ##.## %","-67.87 %","-85.26 %","-63.16 %","-93.72 %","","-75.68 %","-63.81 %","   .00 %","   .00 %","   .00 %","   .00 %","-73.23 %"," ##.## %","-83.08 %","-76.92 %"," 33.33 %","-47.23 %","-66.39 %"," ##.## %","-72.34 %","-89.09 %","-68.67 %"
"2020-09-02","  2.17 %","-17.14 %"," ##.## %"," ##.## %","-13.13 %","  3.51 %","-47.82 %","   .43 %"," ##.## %"," -5.88 %","-28.79 %"," ##.## %","-18.31 %","-22.04 %","-19.55 %","-32.82 %","","-20.01 %","-15.89 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","-17.83 %"," ##.## %","-32.63 %","-14.41 %","   .00 %","-10.92 %","-13.47 %"," ##.## %","-19.62 %","-32.17 %","-16.59 %"
"2020-09-03","  2.13 %"," -4.95 %"," 14.29 %"," 24.29 %"," -3.45 %","  6.78 %","-17.11 %","   .43 %"," 66.67 %"," -1.46 %"," -8.22 %","-13.46 %"," -5.26 %"," -5.36 %"," -5.34 %"," -9.22 %",""," -6.05 %"," -3.87 %"," -6.25 %","-14.29 %","   .00 %","   .00 %"," -4.01 %","-17.20 %"," -9.32 %"," -3.96 %","-50.00 %"," -2.92 %"," -3.48 %","-12.50 %"," -5.89 %","-11.24 %"," -4.72 %"
"2020-09-04","  2.08 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  7.94 %"," ##.## %","   .29 %"," 40.00 %"," 52.03 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-05","  2.04 %"," ##.## %","-95.96 %"," ##.## %"," ##.## %","  1.47 %","   .00 %","   .56 %"," 32.14 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %","   .00 %","","-98.45 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-82.20 %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-06","   .00 %","   .00 %","-94.02 %","-96.03 %"," ##.## %","  2.90 %","   .00 %","   .65 %"," 18.92 %"," ##.## %","   .00 %","-98.27 %"," ##.## %"," ##.## %"," ##.## %","   .00 %",""," ##.## %"," ##.## %","-96.02 %","-97.83 %","","-98.01 %"," ##.## %","-80.16 %","   .00 %"," ##.## %","-60.00 %"," ##.## %"," ##.## %","-74.78 %","   .00 %"," ##.## %"," ##.## %"
"2020-09-07","   .00 %","   .00 %","-27.27 %","-59.65 %","   .00 %","  4.23 %","   .00 %","   .71 %"," 20.45 %"," ##.## %","   .00 %","-60.98 %","   .00 %","-44.24 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-30.91 %","-55.56 %","   .00 %","-11.11 %","   .00 %","-30.41 %","   .00 %","   .00 %","   .00 %"," ##.## %"," ##.## %","-40.87 %","   .00 %","-74.03 %"," ##.## %"
"2020-09-08","   .00 %","-31.50 %","-72.73 %","-52.40 %","-28.46 %","  1.35 %","-79.06 %","   .42 %"," 20.75 %","-16.55 %","-51.51 %","-80.55 %","-44.06 %","-43.79 %","-39.71 %","-73.10 %","","-45.89 %","-37.36 %"," ##.## %","-80.52 %","","-80.00 %","-55.03 %","-42.88 %","-52.08 %","-39.61 %"," ##.## %","-27.34 %","-37.13 %","-60.93 %","-42.03 %","-63.60 %","-44.82 %"
"2020-09-09","  2.00 %","-14.43 %"," 12.50 %"," 13.66 %","-10.93 %","  2.67 %","-30.87 %","   .44 %","  9.38 %"," -5.87 %","-25.13 %"," 25.00 %","-18.84 %","-18.30 %","-16.52 %","-30.69 %","","-19.27 %","-16.00 %"," -7.89 %"," 12.50 %","   .00 %","   .00 %","-17.04 %","  6.77 %","-28.09 %","-10.75 %","   .00 %"," -8.84 %","-14.89 %","  8.05 %","-20.05 %","-25.75 %","-15.63 %"
"2020-09-10","   .00 %"," ##.## %","   .00 %"," ##.## %"," 87.56 %","  3.90 %"," ##.## %","   .61 %","  8.57 %"," 21.63 %"," ##.## %"," ##.## %"," 85.02 %"," ##.## %"," ##.## %"," ##.## %",""," 78.38 %"," 64.07 %","   .00 %","-76.25 %","   .00 %","   .00 %"," ##.## %","   .00 %"," ##.## %"," 64.45 %","   .00 %"," 69.99 %"," 52.79 %","   .00 %"," ##.## %"," ##.## %"," 88.08 %"
"2020-09-11","   .00 %","-27.10 %","   .00 %"," ##.## %","-22.94 %","  3.75 %","-70.33 %","   .46 %"," 10.53 %","-13.77 %","-46.12 %"," ##.## %","-40.08 %","-38.27 %","-34.85 %","-67.49 %","","-42.28 %","-35.97 %","   .00 %","   .00 %","   .00 %","   .00 %","-49.35 %"," ##.## %"," ##.## %","-32.82 %"," 14.29 %","-24.24 %","-33.53 %"," ##.## %","-37.48 %","-59.75 %","-39.89 %"
"2020-09-12","   .00 %","-31.56 %","-81.08 %","-47.02 %","-37.59 %","  7.23 %","-83.50 %","   .60 %"," 11.90 %","-23.01 %","-57.68 %","   .00 %","-46.78 %","-43.50 %","-38.88 %","-85.96 %","","-51.38 %","-40.77 %","-83.14 %","-75.76 %","","-84.31 %","-61.73 %","-41.18 %","-55.07 %","-46.94 %"," 25.00 %","-30.99 %","-42.77 %","-14.15 %","-44.22 %","-70.42 %","-57.23 %"
"2020-09-13","   .00 %","-38.50 %","-80.77 %","-83.17 %","-67.68 %","  1.12 %","-93.43 %","   .62 %","  4.26 %","-55.92 %","-75.30 %","-94.11 %","-59.88 %","-80.14 %","-53.43 %","-90.66 %","","-68.97 %","-56.57 %","-87.39 %","-82.22 %","","-90.91 %","-67.09 %","-49.54 %","-73.06 %","-71.58 %"," 30.00 %","-39.68 %","-60.30 %","-54.67 %","-64.54 %","-83.29 %","-62.02 %"
"2020-09-14","  1.96 %","-61.75 %","-94.54 %","-94.19 %","-91.21 %","  5.56 %","-95.53 %","   .55 %"," 14.29 %","-63.67 %","-88.32 %","-97.56 %","-78.23 %","-88.95 %","-79.41 %","-96.75 %","","-58.16 %","-75.93 %","-96.24 %","-97.15 %","","-98.37 %","-85.15 %","-77.54 %","-84.88 %","-83.11 %","   .00 %","-74.65 %","-74.90 %","-73.23 %","-78.88 %","-93.47 %","-76.29 %"
"2020-09-15","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.05 %","   .00 %","   .76 %","  9.82 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %","-73.00 %","","-54.55 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 30.77 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-16","   .00 %","-21.62 %","-94.47 %","-39.17 %","-13.48 %","  5.21 %","-82.48 %","   .69 %","  3.25 %","-21.86 %","-58.37 %","-87.26 %","-45.25 %","-32.24 %","-36.40 %","-86.61 %","","-48.40 %","-38.81 %","-34.33 %","-72.00 %","","-54.55 %","-52.29 %","-31.14 %","-52.27 %","-43.75 %","   .00 %","-29.22 %","-40.88 %","  2.36 %","-29.26 %","-66.89 %","-54.94 %"
"2020-09-17","   .00 %"," -8.63 %"," -8.33 %","-44.56 %"," -3.50 %","  4.95 %","-23.13 %","   .79 %","  6.30 %"," -4.18 %","-17.24 %","-39.49 %","-15.38 %","-11.99 %","-10.34 %","-25.42 %","","-14.62 %","-11.02 %","-91.23 %","-26.19 %","   .00 %"," -9.09 %","-13.64 %","-13.80 %","-17.09 %"," -9.86 %"," 23.53 %"," -6.68 %","-10.48 %","-22.92 %","-13.60 %","-18.73 %","-11.40 %"
"2020-09-18","   .00 %"," ##.## %","-94.74 %","-60.57 %"," ##.## %","  3.77 %","   .00 %","   .62 %","  5.93 %"," ##.## %"," ##.## %","-84.40 %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-97.21 %","-40.00 %","","-84.38 %"," ##.## %","-28.94 %"," ##.## %"," ##.## %"," 14.29 %"," ##.## %"," ##.## %","-28.97 %"," ##.## %","   .00 %"," ##.## %"
"2020-09-19","   .00 %","   .00 %","   .00 %"," ##.## %"," ##.## %","  5.45 %","-93.22 %","   .78 %","  4.90 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %","-69.61 %","   .00 %","   .00 %","-65.38 %"," ##.## %","   .00 %","   .00 %","  8.33 %","   .00 %"," ##.## %"," ##.## %","   .00 %","-84.95 %","   .00 %"
"2020-09-20","   .00 %","-24.44 %"," ##.## %","-33.00 %","-28.14 %","  3.45 %","-80.30 %","   .76 %","  6.00 %","-19.43 %","-51.99 %","-84.45 %","-34.99 %","-16.80 %","-33.30 %","-84.66 %","","-43.08 %","-34.86 %","-63.19 %","-68.75 %","   .00 %","-86.30 %","-49.09 %","-24.30 %","-47.46 %","-41.55 %","  3.85 %","-27.53 %","-36.95 %"," 16.04 %","-29.23 %","-63.41 %","-51.86 %"
"2020-09-21","   .00 %","-52.22 %","-50.00 %","   .00 %","-83.41 %","  2.50 %","-94.62 %","   .65 %","  5.66 %","-66.28 %","-85.79 %","-83.24 %","-73.78 %","-88.60 %","-73.85 %","-93.89 %","","-75.97 %","-66.35 %","-47.12 %","-68.70 %","","-87.14 %","-74.23 %","-26.57 %","-80.43 %","-84.66 %","   .00 %","-66.28 %","-69.28 %","  4.13 %","-75.32 %","-92.18 %","-70.71 %"
"2020-09-22","   .00 %"," ##.## %","-69.23 %","-20.27 %"," ##.## %","  3.25 %"," ##.## %","   .75 %","  4.76 %"," 42.50 %"," ##.## %","-54.93 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-65.71 %","-58.54 %","","-79.17 %"," ##.## %","-20.90 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-34.59 %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-23","   .00 %","-41.53 %","-76.00 %","-61.40 %","-77.18 %","  7.87 %","-93.68 %","   .72 %","  4.55 %","-63.38 %","-80.76 %","-88.31 %","-65.43 %","-86.99 %","-62.67 %","-89.88 %","","-70.53 %","-58.11 %","-81.10 %","-70.37 %","","-87.36 %","-66.34 %","-36.12 %","-74.39 %","-80.27 %","  3.70 %","-49.15 %","-64.46 %","-37.56 %","-69.63 %","-88.93 %","-63.27 %"
"2020-09-24","   .00 %","-21.32 %","-61.29 %","-40.13 %","-31.22 %","  5.11 %","-76.28 %","   .72 %","  3.80 %","-18.21 %","-48.20 %","-80.11 %","-35.81 %","-32.33 %","-30.31 %","-78.59 %","","-39.52 %","-29.49 %","-75.60 %","-61.11 %","","-84.29 %","-57.18 %","-16.18 %","-37.73 %","-40.51 %","  3.57 %","-24.27 %","-32.42 %","  6.23 %","-33.39 %","-59.52 %","-48.94 %"
"2020-09-25","   .00 %","-14.69 %","-55.56 %"," 15.52 %","-15.47 %","   .69 %","-56.86 %","   .47 %","  1.57 %"," -8.10 %","-26.03 %","-47.00 %","-22.70 %","-21.10 %","-22.69 %","-50.54 %","","-26.07 %","-22.60 %","-57.25 %","-43.84 %","   .00 %","-52.17 %","-37.60 %","-15.70 %","-23.35 %","-23.67 %","   .00 %","-16.04 %","-20.75 %","-25.39 %","-20.58 %"," ##.## %","-27.42 %"
"2020-09-26","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .90 %","  2.58 %"," 71.64 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-27","  1.92 %","-30.53 %","-89.66 %","-90.72 %","-68.59 %","  1.38 %","-90.70 %","   .82 %","  5.03 %","-55.63 %","-70.80 %","-94.54 %","-50.96 %","-79.33 %","-47.45 %","-86.02 %","","-62.66 %","-49.19 %","-92.47 %","-94.56 %","","-97.39 %","-59.47 %","-68.45 %","-64.86 %","-69.99 %","  6.90 %","-34.92 %","-55.78 %","-51.99 %","-58.26 %","-79.21 %","-55.25 %"
"2020-09-28","   .00 %","-12.91 %"," ##.## %","-32.53 %"," -6.01 %","  4.08 %","-74.39 %","   .71 %","  2.87 %","-17.58 %","-46.84 %","-76.87 %","-24.22 %","-26.82 %","-27.57 %","-81.28 %","","-36.06 %","-29.28 %","-47.97 %"," ##.## %","","-45.45 %","-40.97 %","-21.01 %","-39.87 %","-37.32 %","  6.45 %","-23.04 %","-32.59 %"," 17.20 %","-21.43 %","-58.42 %","-47.37 %"
"2020-09-29","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.27 %"," ##.## %","   .92 %","  5.58 %"," 75.88 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-30","   .00 %","-56.61 %","-87.72 %","-86.41 %","-89.24 %","  2.53 %","-92.55 %","   .78 %","  3.96 %","-58.63 %","-79.79 %","-94.00 %","-71.48 %","-83.83 %","-75.69 %","-95.65 %","","-66.02 %","-72.16 %","-91.89 %","-93.14 %","","-96.95 %","-85.60 %","-66.71 %","-76.87 %","-77.70 %","  6.06 %","-72.04 %","-70.05 %","-46.47 %","-64.53 %","-91.22 %","-71.09 %"
"2020-10-01","   .00 %","-43.38 %"," ##.## %"," ##.## %","-80.92 %","  1.23 %","-92.07 %","   .75 %","  5.08 %","-64.34 %","-81.55 %"," ##.## %","-66.51 %","-86.52 %","-66.41 %","-89.60 %","","-69.77 %","-58.72 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","-64.83 %"," ##.## %","-74.27 %","-81.51 %","  8.57 %","-55.49 %","-63.95 %"," ##.## %","-69.69 %","-89.33 %","-63.56 %"
"2020-10-02","   .00 %","-28.92 %","-40.74 %","-52.55 %","-68.49 %","  3.05 %","-89.31 %","   .69 %","   .81 %","-55.63 %","-68.78 %","-76.28 %","-48.64 %","-78.65 %","-45.31 %","-84.29 %","","-60.22 %","-47.14 %","-72.69 %","-55.77 %","","-76.47 %","-56.08 %","-20.36 %","-62.73 %","-69.38 %","  2.63 %","-33.33 %","-53.98 %","-12.85 %","-56.97 %","-77.98 %","-53.00 %"
"2020-10-03","   .00 %","   .00 %"," ##.## %"," ##.## %","   .00 %","  1.78 %"," ##.## %","   .63 %","  3.20 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .00 %",""," ##.## %"," ##.## %"," 65.12 %"," 95.83 %","   .00 %"," 25.00 %"," ##.## %"," 44.32 %","   .00 %","   .00 %","  5.13 %","   .00 %"," ##.## %"," 73.08 %"," ##.## %","   .00 %","   .00 %"
"2020-10-04","   .00 %","-54.02 %","-91.40 %","-89.18 %","-89.65 %","  1.16 %","-91.96 %","   .70 %","  2.33 %","-63.45 %","-83.12 %","-93.52 %","-69.59 %","-86.76 %","-74.12 %","-94.21 %","","-54.68 %","-69.14 %","-94.06 %","-94.87 %","","-97.57 %","-79.62 %","-69.31 %","-77.20 %","-79.51 %","  4.88 %","-70.62 %","-68.27 %","-57.07 %","-67.76 %","-90.53 %","-69.26 %"
"2020-10-05","  1.89 %"," ##.## %","-43.33 %"," ##.## %"," ##.## %","  1.72 %","   .00 %","   .59 %","  1.52 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-49.64 %","   .00 %","   .00 %","-45.45 %"," ##.## %"," -7.65 %"," ##.## %"," ##.## %","  2.33 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"
"2020-10-06","   .00 %","-14.80 %","-85.25 %"," -1.86 %"," -6.19 %","  1.69 %","-67.18 %","   .71 %","  2.99 %","-15.61 %","-43.17 %","-68.19 %","-22.97 %","-10.34 %","-20.88 %","-76.89 %","","-31.10 %","-24.00 %","-53.57 %","-47.06 %","","-97.18 %","-44.68 %","-10.34 %","-34.55 %","-33.11 %","  6.82 %","-18.98 %","-26.80 %"," 57.55 %","-22.99 %","-49.63 %","-41.30 %"
"2020-10-07","   .00 %","-13.43 %","-44.12 %","-17.73 %","-28.16 %","  1.11 %","-61.90 %","   .63 %","  3.26 %","-13.32 %","-39.24 %","-67.54 %","-25.48 %","-21.80 %","-19.27 %","-63.98 %","","-24.66 %","-18.09 %","-73.12 %","-50.48 %","","-70.73 %","-41.86 %"," -3.50 %","-22.79 %","-34.27 %","  4.26 %","-15.64 %","-20.42 %"," -4.30 %","-22.03 %","-45.74 %","-38.25 %"
"2020-10-08","  1.85 %","-32.67 %","-71.83 %","-72.05 %","-73.99 %","  2.20 %","-89.57 %","   .67 %","  2.46 %","-60.23 %","-74.24 %","-88.15 %","-55.15 %","-83.86 %","-53.69 %","-83.71 %","","-62.23 %","-49.33 %","-83.20 %","-78.71 %","","-92.64 %","-55.00 %","-48.57 %","-66.14 %","-75.16 %","  2.04 %","-40.02 %","-56.96 %","-26.42 %","-62.31 %","-83.17 %","-54.42 %"
"2020-10-09","   .00 %","  1.21 %"," 75.00 %"," 14.54 %","   .76 %","  1.08 %","  5.47 %","   .70 %","  2.40 %","   .56 %","  2.23 %"," 58.67 %","  1.88 %","  1.83 %","  2.26 %","  5.53 %","","  2.32 %","  5.99 %"," 38.98 %"," 31.71 %","   .00 %","  9.09 %","  3.26 %"," 12.96 %","  1.65 %","  2.05 %","  4.00 %","  1.37 %","  2.17 %"," 20.70 %","  1.51 %","  4.07 %","  2.33 %"
"2020-10-10","   .00 %","-18.57 %","-50.00 %"," 30.55 %","-54.07 %","  1.06 %","-82.22 %","   .85 %","  2.68 %","-42.35 %","-54.16 %","-77.83 %","-34.14 %","-59.76 %","-30.32 %","-78.48 %","","-47.60 %","-36.34 %","-73.37 %","-55.91 %","","-82.14 %","-46.97 %","-23.42 %","-52.47 %","-52.47 %","  1.92 %","-23.12 %","-37.32 %","-17.14 %","-40.88 %","-61.21 %","-43.70 %"
"2020-10-11","   .00 %","-12.58 %","-81.20 %","-49.62 %","-31.17 %","   .53 %","-65.23 %","   .51 %","  2.61 %","-15.76 %","-41.61 %","-68.44 %","-16.72 %","-20.04 %","-18.51 %","-74.67 %","","-28.78 %","-22.21 %","-39.58 %","-45.19 %","","-76.47 %","-40.24 %","-14.83 %","-36.83 %","-32.43 %","  1.89 %","-16.87 %","-24.55 %"," 66.67 %","-21.79 %","-48.30 %","-38.96 %"
"2020-10-12","   .00 %"," ##.## %"," ##.## %"," ##.## %"," 68.25 %","   .52 %"," ##.## %","   .70 %","  1.27 %"," 27.33 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," 94.10 %"," ##.## %"," ##.## %","   .00 %"," 57.14 %"," ##.## %"," ##.## %"," ##.## %"," 99.50 %","  1.85 %"," 68.75 %"," 86.19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
