"date","Odisha/Angul","Odisha/Balangir","Odisha/Balasore","Odisha/Bargarh","Odisha/Bhadrak","Odisha/Boudh","Odisha/Cuttack","Odisha/Deogarh","Odisha/Dhenkanal","Odisha/Gajapati","Odisha/Ganjam","Odisha/Jagatsinghpur","Odisha/Jajpur","Odisha/Jharsuguda","Odisha/Kalahandi","Odisha/Kandhamal","Odisha/Kendrapara","Odisha/Kendujhar","Odisha/Khordha","Odisha/Koraput","Odisha/Malkangiri","Odisha/Mayurbhanj","Odisha/Nabarangapur","Odisha/Nayagarh","Odisha/Nuapada","Odisha/Others","Odisha/Puri","Odisha/Rayagada","Odisha/Sambalpur","Odisha/State","Odisha/State Pool","Odisha/Subarnapur","Odisha/Sundargarh"
"2020-09-29","   .00 %","  4.55 %"," 10.34 %","   .00 %","   .00 %","   .00 %","  4.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","","  3.64 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.33 %"
"2020-09-30","   .00 %","   .00 %","  3.12 %","   .00 %","  6.25 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .44 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  4.55 %","   .00 %","   .00 %","  2.13 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.64 %","   .00 %","","  3.51 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-01"," 20.00 %","  4.35 %","   .00 %","   .00 %","  5.88 %","   .00 %","  2.70 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  9.09 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","","  1.69 %","  2.70 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-02","   .00 %","   .00 %","  6.06 %","  8.33 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  4.05 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-03","   .00 %","   .00 %","  8.57 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .44 %"," 20.00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %","  3.85 %","   .00 %","  3.33 %","   .00 %","","  3.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  3.85 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  8.33 %","  1.92 %"," 10.00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.55 %","","   .00 %","   .00 %","   .00 %"
"2020-10-05"," 16.67 %","   .00 %","  5.26 %","   .00 %","   .00 %"," ##.## %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","  1.26 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","","  4.84 %","  2.63 %","   .00 %","","   .00 %","   .00 %","  2.27 %"
"2020-10-06"," 14.29 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 25.00 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.86 %","   .00 %","   .00 %","  3.70 %"," 12.50 %","  3.23 %","   .00 %","","  1.54 %","   .00 %","   .00 %","","   .00 %"," 12.50 %","   .00 %"
"2020-10-07","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .61 %","  9.09 %","   .00 %","  3.57 %","   .00 %","  6.25 %","   .00 %","","  3.03 %","   .00 %","  4.35 %","","   .00 %","   .00 %","  4.44 %"
"2020-10-08","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %"," 18.18 %","   .00 %","   .00 %","   .00 %","  2.42 %","   .00 %","   .00 %","  6.90 %","   .00 %","  5.88 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.13 %"
"2020-10-09","   .00 %","   .00 %","  5.77 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","  4.17 %","   .00 %","   .00 %","  2.37 %","   .00 %","  6.67 %","  6.45 %","   .00 %","  2.78 %","   .00 %","","  2.94 %","   .00 %","   .00 %","","   .00 %"," 11.11 %","   .00 %"
"2020-10-10","   .00 %","  4.17 %","  1.82 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .44 %","  7.69 %","  7.69 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","  2.89 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.08 %"
"2020-10-11","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","  6.67 %","   .00 %","  2.81 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.43 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-12","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %","   .00 %","   .00 %","  2.94 %"," 11.11 %","   .00 %","   .00 %","","  1.41 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.08 %"
"2020-10-13","   .00 %","  4.00 %","  1.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  6.25 %","   .00 %","  1.61 %","   .00 %","   .00 %"," 11.43 %","   .00 %","   .00 %","   .00 %","","  2.78 %","   .00 %","  4.17 %","","   .00 %","   .00 %","  3.92 %"
"2020-10-14","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %"," 16.67 %","  3.26 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","  6.25 %","   .00 %","  6.67 %","  4.00 %","  5.88 %","   .00 %","   .53 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","","  1.35 %","  2.56 %","   .00 %","","   .00 %","   .00 %","  1.89 %"
"2020-10-15","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %"," 14.29 %","  3.16 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","  5.88 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.56 %"
"2020-10-16","   .00 %","   .00 %","  1.52 %","  7.14 %","  5.26 %"," 12.50 %","  5.10 %","   .00 %","   .00 %","   .00 %","   .86 %","  6.25 %","  5.56 %"," 25.00 %","  5.88 %","   .00 %","  5.56 %","   .00 %","  3.09 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.63 %","   .00 %","","  1.33 %","   .00 %","  8.00 %","","   .00 %","   .00 %","  7.02 %"
"2020-10-17"," 12.50 %","   .00 %","  1.49 %","   .00 %","   .00 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","  7.14 %","  2.50 %","   .00 %","   .00 %","  2.50 %","   .00 %","  2.56 %","   .00 %","","  1.32 %","   .00 %","  3.70 %","","   .00 %","   .00 %","  1.64 %"
"2020-10-18","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.90 %","   .00 %","  8.33 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","","  1.30 %","   .00 %","  3.57 %","","   .00 %","   .00 %","   .00 %"
"2020-10-19","   .00 %","  7.41 %","   .00 %","  6.67 %","   .00 %"," 11.11 %","  2.80 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.44 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","","   .00 %"," 20.00 %","   .00 %"
"2020-10-20","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %"," 16.67 %","   .00 %","  5.26 %","   .00 %","  1.42 %","   .00 %","   .00 %","  9.30 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-21"," 11.11 %","  3.45 %","  1.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","  8.51 %","   .00 %","   .00 %"," 25.00 %","","  3.85 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-22","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-23"," 90.00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","  1.80 %","   .00 %"," 38.46 %"," 12.00 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  6.25 %"," 15.69 %","  8.33 %","   .00 %","   .00 %","","  3.70 %","   .00 %","   .00 %","","   .00 %"," 33.33 %","  3.23 %"
"2020-10-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-25"," 15.79 %","   .00 %","  5.80 %"," 18.75 %","  4.55 %"," 10.00 %","   .00 %","   .00 %"," 11.11 %"," 10.71 %","   .43 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  7.14 %","   .00 %","  6.67 %","  2.68 %","   .00 %","  5.88 %","  6.78 %","   .00 %","   .00 %","   .00 %","","  3.57 %","   .00 %","  6.90 %","","   .00 %","   .00 %","  9.38 %"
"2020-10-26","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  1.30 %","   .00 %","   .00 %","  3.17 %","   .00 %","   .00 %"," 40.00 %","","   .00 %","   .00 %","  3.23 %","","   .00 %","   .00 %","  2.86 %"
"2020-10-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  1.72 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %"," 42.86 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.39 %"
"2020-10-28","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %"," 20.00 %","","  1.15 %","   .00 %","  3.12 %","","   .00 %","   .00 %","  1.37 %"
"2020-10-29","  9.09 %","   .00 %","  2.74 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","   .00 %","  3.03 %","","   .00 %","   .00 %","   .00 %"
"2020-10-30","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.72 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","  7.14 %","   .00 %","  3.33 %","   .00 %","   .00 %","  1.24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","","   .00 %","  2.50 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-10-31","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  9.52 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","  1.14 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.05 %"
"2020-11-01","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .85 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  4.35 %","   .40 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","  6.25 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.90 %"
"2020-11-02","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.12 %","   .00 %","  2.94 %","","   .00 %","  6.25 %","  3.75 %"
"2020-11-03","   .00 %","   .00 %","  1.33 %","   .00 %","  4.35 %","   .00 %","   .83 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.20 %"
"2020-11-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","  6.25 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .79 %","   .00 %"," 15.00 %","  4.62 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.44 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-05","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.65 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","  4.41 %","  7.14 %","  2.50 %","   .00 %","","   .00 %","   .00 %","  2.86 %","","   .00 %","   .00 %","  2.38 %"
"2020-11-06","   .00 %","  3.33 %","  1.32 %"," 10.00 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.17 %","   .00 %","  4.35 %","  2.82 %","   .00 %","   .00 %","   .00 %","","  1.11 %","   .00 %","  8.33 %","","   .00 %","   .00 %","   .00 %"
"2020-11-07","   .00 %","   .00 %","  1.30 %","  9.09 %","  4.17 %","   .00 %","  1.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","  4.76 %","   .00 %","  1.15 %","  7.69 %","   .00 %","  2.74 %","   .00 %","   .00 %","   .00 %","","  1.10 %","   .00 %","  5.13 %","","   .00 %","   .00 %","   .00 %"
"2020-11-08","   .00 %","  6.45 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .79 %"," 50.00 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  7.32 %","","   .00 %","   .00 %","  1.16 %"
"2020-11-09","   .00 %","   .00 %","  1.28 %","  3.85 %","   .00 %","  9.09 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.00 %","  1.13 %","   .00 %","   .00 %","  1.33 %","   .00 %","  2.44 %","   .00 %","","   .00 %","   .00 %","  4.55 %","","   .00 %","   .00 %","  1.15 %"
"2020-11-10","   .00 %","   .00 %","  1.27 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .74 %","   .00 %","   .00 %","  3.95 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  6.52 %","","   .00 %","   .00 %","  2.27 %"
"2020-11-11","  3.85 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  2.34 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .37 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.04 %","","   .00 %","   .00 %","   .00 %"
"2020-11-12","   .00 %","   .00 %","  1.19 %","  3.57 %","   .00 %","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","  4.17 %","   .00 %","  1.10 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %"," 11.11 %","","   .00 %","   .00 %","  2.00 %","","   .00 %","   .00 %","  2.22 %"
"2020-11-13","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .73 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.09 %","   .00 %","  1.96 %","","   .00 %","   .00 %","  3.26 %"
"2020-11-14","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","  1.44 %","   .00 %","   .00 %","  2.47 %","   .00 %","   .00 %","   .00 %","","  1.08 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.26 %"
"2020-11-15","   .00 %","   .00 %","   .00 %"," 10.34 %","   .00 %","  8.33 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","  1.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.77 %","","   .00 %","   .00 %","  4.00 %"
"2020-11-16","   .00 %","   .00 %","   .00 %","  9.38 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","  1.20 %","   .00 %","  2.38 %","   .00 %","","  1.06 %","   .00 %","  1.82 %","","   .00 %","   .00 %","  4.81 %"
"2020-11-17","   .00 %","   .00 %","   .00 %","  2.86 %","  4.00 %","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %","   .41 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.05 %","   .00 %","  5.36 %","","   .00 %"," 11.76 %","  3.67 %"
"2020-11-18","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.45 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .35 %","  6.67 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.39 %","","   .00 %"," 10.53 %","  2.65 %"
"2020-11-19","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .75 %","   .00 %","   .00 %","  3.03 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .69 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","","   .00 %","  2.38 %","  4.92 %","","   .00 %","  4.76 %","  3.45 %"
"2020-11-20","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","  2.24 %","   .00 %","   .00 %","   .00 %","   .82 %","  3.57 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.04 %","   .00 %","  3.12 %","","   .00 %","  4.55 %","  3.33 %"
"2020-11-21","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.46 %"," 25.00 %","   .00 %","   .00 %","   .81 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.34 %","   .34 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","","  1.03 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.03 %"
"2020-11-22","  3.57 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %"," 20.00 %","   .00 %","   .00 %","  1.21 %","  3.33 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %"," 15.62 %","  1.37 %","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %","","  1.02 %","   .00 %","  1.52 %","","   .00 %","   .00 %","  6.98 %"
"2020-11-23","   .00 %","  2.94 %","   .00 %","  5.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","  3.70 %","   .00 %","  1.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.48 %","","   .00 %","   .00 %","  2.90 %"
"2020-11-24","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","","   .00 %","  2.33 %","  4.29 %","","   .00 %","   .00 %","  3.52 %"
"2020-11-25","  3.33 %","   .00 %","   .00 %","  2.56 %","  3.70 %","   .00 %","   .70 %","   .00 %","  4.00 %","   .00 %","   .40 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.03 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.72 %"
"2020-11-26","  6.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","","  3.92 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.31 %"
"2020-11-27"," 12.12 %","   .00 %","  2.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","","   .94 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.56 %"
"2020-11-28","  5.41 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.50 %"
"2020-11-29","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-11-30","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.52 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-12-01","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.80 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"
"2020-12-26","   .00 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .61 %"
"2020-12-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","","   .00 %","   .00 %","   .32 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.35 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %"
