"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Lakshadweep","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2020-07-27","  7.52 %","-27.69 %","-25.07 %","-34.19 %","-19.42 %","  2.59 %","-21.58 %","   .47 %","  5.31 %"," -7.43 %","-14.52 %","-10.31 %"," -8.46 %","-23.99 %","-18.28 %","-16.50 %",""," -9.45 %","-17.17 %","-45.73 %"," -2.70 %",""," -7.83 %","-15.98 %","-20.53 %","-16.49 %","-12.19 %","-98.02 %","-10.23 %","-12.17 %","-18.61 %","-17.52 %","-11.38 %","-13.53 %"
"2020-07-28","  8.74 %","-86.28 %","-90.27 %","-88.54 %","-78.73 %","  2.64 %","-96.95 %","   .81 %","  3.28 %","-74.34 %","-84.15 %","-94.90 %","-80.02 %","-88.04 %","-88.16 %","-97.73 %","","-86.37 %","-80.59 %","-91.88 %","-91.14 %"," ##.## %","-60.76 %","-89.86 %","-92.25 %","-91.18 %","-84.04 %"," ##.## %","-72.22 %","-81.47 %","-87.69 %","-84.37 %","-91.19 %","-87.50 %"
"2020-07-29"," 20.90 %","-79.47 %","-77.05 %","-78.68 %","-71.27 %","  4.71 %","-88.12 %","   .78 %","  3.82 %","-48.53 %","-65.05 %","-78.86 %","-64.90 %","-85.42 %","-75.96 %","-80.38 %","","-67.01 %","-62.84 %","-76.60 %","-79.36 %","-80.17 %","-68.68 %","-81.18 %","-84.29 %","-81.99 %","-62.05 %","  3.15 %","-54.01 %","-62.96 %","-76.53 %","-75.62 %","-79.99 %","-68.47 %"
"2020-07-30"," 11.17 %","-79.24 %","-78.76 %","-77.48 %","-71.31 %","  3.89 %","-89.66 %","   .82 %","  3.92 %","-50.60 %","-69.68 %","-82.43 %","-69.04 %","-85.56 %","-76.82 %","-83.02 %","","-70.04 %","-65.34 %","-80.14 %","-83.96 %","-73.36 %","-77.92 %","-82.77 %","-85.95 %","-84.41 %","-63.97 %","  9.53 %","-55.32 %","-65.07 %","-78.04 %","-76.75 %","-83.66 %","-69.65 %"
"2020-07-31"," 18.66 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.44 %"," ##.## %","   .89 %","  3.66 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-18.72 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-01"," 17.74 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  2.66 %"," ##.## %","   .82 %","  4.74 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," -6.26 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-02"," 16.78 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  3.52 %"," ##.## %","   .70 %","  5.44 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 32.54 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-03"," 14.08 %","-81.73 %"," -1.91 %","-83.92 %","-76.61 %","  3.85 %","-97.33 %","   .58 %","  4.38 %","-77.97 %","-87.17 %","-94.74 %","-81.64 %","-88.75 %","-85.94 %","-97.38 %","","-87.88 %","-84.86 %","-93.47 %","-90.66 %","-86.44 %","-77.82 %","-89.17 %","-90.44 %","-92.50 %","-86.16 %","  4.88 %","-69.98 %","-79.14 %","","-83.86 %","-90.92 %","-85.52 %"
"2020-08-04"," 12.60 %"," ##.## %","-12.98 %"," ##.## %"," ##.## %","  3.97 %"," ##.## %","   .49 %","  3.80 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-10.99 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-33.35 %"," -7.76 %","-13.63 %","-35.65 %"," ##.## %"," -9.73 %"," ##.## %"," ##.## %"," 14.73 %"," ##.## %"," ##.## %"," -3.83 %"," ##.## %"," ##.## %"," -6.68 %"
"2020-08-05"," 11.30 %"," ##.## %"," ##.## %"," 92.84 %"," ##.## %","  5.31 %"," 65.11 %","   .77 %","  4.92 %"," 27.08 %"," 41.72 %"," 45.77 %"," 35.03 %"," ##.## %"," 87.40 %"," 81.29 %",""," 42.58 %"," 34.76 %"," 55.34 %"," 86.41 %"," 26.12 %"," 99.23 %"," 89.00 %"," 84.86 %"," 71.86 %"," 40.94 %","-17.16 %"," 41.51 %"," 39.53 %"," 49.77 %"," 79.67 %"," 64.58 %"," 62.45 %"
"2020-08-06","  9.85 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.49 %"," ##.## %","   .93 %","   .05 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-95.27 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-07","  9.24 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.54 %"," ##.## %","   .84 %","  7.00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-89.94 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-08"," 11.03 %","-75.25 %","-85.79 %","-73.53 %","-67.76 %","  3.78 %","-94.97 %","   .98 %","  3.26 %","-66.17 %","-84.10 %","-92.12 %","-77.83 %","-82.71 %","-80.51 %","-94.49 %","","-81.29 %","-72.27 %","-90.34 %","-91.37 %","-90.25 %","-81.77 %","-86.34 %","-86.19 %","-84.76 %","-81.80 %","-99.10 %","-62.60 %","-73.44 %","-83.82 %","-78.21 %","-87.44 %","-80.68 %"
"2020-08-09"," 10.70 %","-69.68 %","-85.41 %","-75.01 %","-58.91 %","  6.24 %","-91.56 %","   .90 %","  6.17 %","-52.34 %","-71.69 %","-80.20 %","-69.99 %","-80.43 %","-74.21 %","-87.22 %","","-72.88 %","-66.97 %","-74.85 %","-86.52 %","-81.17 %","-59.91 %","-81.48 %","-82.58 %","-80.49 %","-66.69 %"," ##.## %","-54.09 %","-65.23 %","-80.22 %","-71.53 %","-82.19 %","-66.88 %"
"2020-08-10","  9.39 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  5.28 %"," ##.## %","   .49 %","  3.64 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","-84.58 %","-56.68 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-11","  8.84 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.70 %"," ##.## %","   .86 %","  2.51 %"," 57.57 %"," 81.65 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 96.74 %"," 83.10 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 87.49 %","   .41 %"," 91.85 %"," 96.61 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-12","  7.94 %","-71.82 %","-64.89 %","-64.50 %","-63.26 %","  4.85 %","-96.00 %","   .76 %","  7.22 %","-73.85 %","-85.74 %","-94.34 %","-77.90 %","-82.51 %","-79.92 %","-96.24 %","","-84.53 %","-80.57 %","-85.55 %","-87.77 %","-83.93 %","-73.56 %","-84.64 %","-85.36 %","-88.46 %","-81.30 %","  2.34 %","-63.67 %","-73.62 %","-74.47 %","-76.99 %","-87.35 %","-80.45 %"
"2020-08-13","  7.41 %"," ##.## %"," ##.## %","-74.08 %","-55.52 %","  5.20 %","   .00 %","   .64 %","  5.74 %"," ##.## %","-81.69 %","-91.50 %","-73.57 %","-76.93 %","   .00 %"," ##.## %","","-80.23 %"," ##.## %","-86.19 %","-88.47 %","-90.67 %","-72.85 %"," ##.## %","-81.52 %","   .00 %"," ##.## %","   .13 %"," ##.## %"," ##.## %","-48.40 %"," ##.## %"," ##.## %","-79.13 %"
"2020-08-14","  7.51 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.67 %"," ##.## %","   .80 %","  2.73 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 20.03 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-15","  5.62 %"," ##.## %","-75.53 %"," ##.## %","-67.21 %","  4.20 %"," ##.## %","   .85 %","  3.42 %"," ##.## %"," ##.## %","-93.83 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-87.03 %","-90.18 %","-85.85 %","-75.11 %","-84.42 %","-84.37 %"," ##.## %"," ##.## %","  7.61 %"," ##.## %"," ##.## %","-80.29 %"," ##.## %","-89.19 %"," ##.## %"
"2020-08-16","  4.13 %","-67.00 %","-65.42 %","-56.43 %","-56.59 %","  4.63 %","-93.66 %","   .43 %","  2.69 %","-63.67 %","-80.32 %","-90.41 %","-74.49 %","-77.18 %","-74.57 %","-93.16 %","","-78.68 %","-67.77 %","-81.69 %","-85.38 %","-84.92 %","-70.40 %","-81.29 %","-79.33 %","-80.06 %","-77.78 %","  1.98 %","-57.30 %","-69.13 %","-80.59 %","-72.24 %","-84.46 %","-76.54 %"
"2020-08-17","  1.96 %","-64.87 %"," ##.## %","-66.43 %","-20.36 %","  5.42 %","-94.04 %","   .52 %","  4.76 %","-66.73 %","-79.00 %","-91.16 %","-72.79 %","-72.76 %","-74.54 %","-95.12 %","","-77.29 %","-70.96 %","   .13 %","-83.99 %","-80.65 %","-69.49 %","-76.66 %","-78.22 %","-80.78 %","-75.52 %","  2.04 %","-58.20 %","-70.46 %","-64.47 %","-66.56 %","-82.42 %","-76.59 %"
"2020-08-18","  3.51 %","-63.89 %","-79.91 %","-65.49 %","-50.67 %","  4.02 %","-91.66 %","   .90 %","  2.83 %","-54.95 %","-73.37 %","-83.65 %","-70.35 %","-74.78 %","-71.56 %","-90.16 %","","-73.01 %","-64.22 %","-84.58 %","-84.97 %","-74.37 %","-67.61 %","-78.94 %","-76.65 %","-74.89 %","-70.25 %","  2.00 %","-52.91 %","-65.49 %","-78.86 %","-67.48 %","-79.37 %","-69.79 %"
"2020-08-19","  3.03 %","-66.77 %","-73.58 %","-72.89 %","-62.67 %","  3.95 %","-96.47 %","   .90 %","  2.77 %","-77.55 %","-84.74 %","-92.99 %","-78.05 %","-82.52 %","-77.60 %","-95.46 %","","-86.83 %","-82.95 %","-85.68 %","-88.02 %","-83.61 %","-74.15 %","-81.51 %","-81.06 %","-87.23 %","-83.75 %","  2.45 %","-62.65 %","-73.54 %","-74.69 %","-78.81 %","-88.11 %","-78.84 %"
"2020-08-20","  2.98 %","-64.78 %","-59.59 %","-86.56 %","-57.54 %","  4.97 %","-95.61 %","   .78 %","  3.35 %","-74.37 %","-82.83 %","-93.10 %","-75.60 %","-80.64 %","-75.45 %","-95.07 %","","-84.35 %","-80.94 %","-79.70 %","-82.05 %","-80.81 %","-70.00 %","-79.94 %","-78.78 %","-85.65 %","-81.87 %","  5.55 %","-60.41 %","-71.74 %","-50.92 %","-74.47 %","-86.54 %","-77.06 %"
"2020-08-21","  2.55 %","-57.12 %"," ##.## %","-61.05 %","-26.47 %","  4.61 %","-92.41 %","   .79 %","  2.94 %","-63.96 %","-76.32 %","-89.89 %","-67.12 %","-61.46 %","-72.38 %","-94.28 %","","-77.17 %","-68.49 %","-74.04 %","-77.81 %","-75.86 %","  8.88 %","-74.04 %","-73.91 %","-76.66 %","-69.36 %","  4.17 %","-55.37 %","-67.79 %"," ##.## %","-62.28 %","-80.41 %","-74.09 %"
"2020-08-22","  2.26 %","-60.68 %","-68.46 %","-58.59 %","-48.80 %","  5.51 %","-91.95 %","   .89 %","   .82 %","-61.00 %","-77.47 %","-88.65 %","-70.72 %","-72.89 %","-71.01 %","-91.55 %","","-75.95 %","-63.96 %","-76.16 %","-82.99 %","-83.33 %","-69.22 %","-75.08 %","-72.97 %","-73.84 %","-75.01 %","  3.92 %","-52.92 %","-65.71 %","-51.19 %","-67.29 %","-81.12 %","-72.86 %"
"2020-08-23","  1.89 %","-58.85 %","-75.74 %","-58.26 %","-45.75 %","  5.12 %","-89.35 %","   .91 %","  2.97 %","-53.89 %","-73.12 %","-83.45 %","-68.37 %","-68.73 %","-67.77 %","-88.91 %","","-70.69 %","-60.91 %","-82.40 %","-81.80 %","-76.81 %","-65.08 %","-74.90 %","-71.12 %","-70.42 %","-69.02 %","-98.16 %","-49.87 %","-62.66 %","-75.47 %","-63.33 %","-77.45 %","-67.89 %"
"2020-08-24","  1.57 %","-58.94 %","-67.62 %","-60.82 %","-45.88 %","  4.01 %","-91.61 %","   .66 %","   .99 %","-61.19 %","-76.75 %","-88.52 %","-66.87 %","-68.95 %","-68.29 %","-92.34 %","","-75.12 %","-63.77 %","-75.67 %","-80.16 %","-96.66 %","-74.11 %","-73.88 %","-68.38 %","-72.28 %","-73.48 %"," ##.## %","-52.30 %","-64.96 %","-29.51 %","-64.64 %","-79.66 %","-72.27 %"
"2020-08-25","  1.44 %","-57.65 %","-65.04 %","-53.65 %","-48.34 %","  5.73 %","-90.64 %","   .95 %","  1.38 %","-59.65 %","-76.50 %","-88.27 %","-69.90 %","-70.03 %","-67.43 %","-90.81 %","","-73.82 %","-62.36 %","-83.23 %","-81.96 %","-77.12 %","-62.89 %","-73.34 %","-69.56 %","-71.35 %","-73.29 %","  2.30 %","-50.71 %","-63.46 %","-65.96 %","-64.74 %","-79.91 %","-71.06 %"
"2020-08-26","  1.38 %","-12.11 %","-10.40 %","  3.44 %"," -6.86 %","  5.20 %","-21.36 %","  1.03 %","  3.47 %"," -6.38 %","-10.80 %","-20.75 %"," -8.54 %","-20.03 %","-12.27 %","-14.64 %","","-11.30 %"," -9.32 %","-16.36 %","-15.05 %"," ##.## %"," -5.14 %","-15.39 %","-17.22 %","-14.64 %"," -8.40 %","   .85 %"," -7.29 %","-10.65 %","-18.08 %","-11.89 %","-16.54 %"," -9.24 %"
"2020-08-27","  1.13 %","-55.46 %","-75.51 %","-61.16 %","-29.65 %","  5.57 %","-90.19 %","  1.11 %","  3.07 %","-60.78 %","-71.91 %","-87.92 %","-64.52 %","-60.94 %","-65.78 %","   .00 %","","-72.55 %","-63.39 %","-64.66 %","-72.71 %","-78.66 %"," -9.43 %","-66.40 %","-65.98 %"," -1.06 %","-64.41 %","  4.31 %","-50.71 %","-62.66 %","-71.03 %","-48.23 %","-71.60 %","-70.35 %"
"2020-08-28","  1.08 %","-50.87 %","-46.21 %","-51.59 %","-31.15 %","  4.49 %","-89.75 %","  1.08 %","  4.71 %","-61.48 %","-72.61 %","-84.69 %","-63.40 %","-56.02 %","-65.29 %","-92.75 %","","-73.91 %","-64.62 %","-50.93 %","-70.89 %","-79.65 %"," ##.## %","-66.89 %","-64.75 %","-71.53 %","-69.72 %","  2.51 %","-49.84 %","-62.00 %"," ##.## %","-55.72 %","-72.07 %","-70.39 %"
"2020-08-29","  1.03 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  7.01 %"," ##.## %","  1.15 %","  3.42 %"," 49.82 %"," 79.49 %"," ##.## %"," 73.46 %"," ##.## %"," ##.## %"," ##.## %",""," 88.79 %"," 77.04 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 88.42 %","  1.87 %"," 65.21 %"," 85.87 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-30","   .76 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.27 %"," ##.## %","  1.18 %","  2.72 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," 70.71 %"," 42.91 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 14.91 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-31","   .92 %","-50.46 %","-50.99 %","-19.47 %","-41.56 %","  4.60 %","-87.75 %","   .78 %","  2.43 %","-56.45 %"," ##.## %","-85.99 %","-62.97 %","-60.76 %","   .00 %","-89.13 %","","-70.89 %"," ##.## %","-71.17 %","-75.63 %","-95.45 %","-69.24 %","-68.44 %"," ##.## %","-65.04 %","-70.88 %","-25.71 %","-46.21 %","-58.21 %","-53.86 %"," ##.## %","-74.71 %","   .00 %"
"2020-09-01","   .91 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.69 %"," ##.## %","  1.32 %","-33.23 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 34.35 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-02","   .84 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  5.25 %"," ##.## %","  1.42 %","  5.47 %"," 67.31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.93 %"," 88.10 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-03","  1.18 %"," -6.54 %"," -3.79 %","  3.11 %"," -3.73 %","  5.76 %","-15.33 %","  1.52 %","  5.81 %"," -3.74 %"," -8.43 %"," -9.55 %"," -8.30 %"," -8.98 %"," -7.11 %"," -9.36 %",""," -6.78 %"," -6.99 %","-17.55 %","-13.05 %","-17.31 %","   .37 %"," -8.56 %"," -8.15 %"," -7.81 %"," -5.22 %","-98.00 %"," -3.81 %"," -5.38 %","-12.02 %"," -7.20 %"," -8.47 %"," -5.05 %"
"2020-09-04","  1.07 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.01 %"," ##.## %","  1.60 %","  3.91 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-05","  1.09 %"," ##.## %","-36.15 %"," ##.## %"," ##.## %","  4.44 %"," ##.## %","  1.61 %","  4.39 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","-76.46 %","-64.73 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-06","  1.23 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.74 %"," ##.## %","  1.73 %","  2.66 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-99.53 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-07","   .82 %","-19.92 %","-31.73 %","-30.88 %","-12.27 %","  4.03 %","-46.39 %","  1.09 %","  2.38 %","-15.33 %","-30.34 %","-47.44 %","-31.46 %","-27.59 %","-23.26 %","-35.47 %","","-30.24 %","-24.56 %","-26.34 %","-33.14 %","-11.24 %","-12.81 %","-30.54 %","-25.33 %","-34.38 %","-20.73 %"," ##.## %","-14.28 %","-20.20 %","-31.92 %","-24.25 %","-39.12 %","-19.50 %"
"2020-09-08","  1.00 %","-36.67 %","-60.03 %","-32.06 %","-29.65 %","  6.29 %","-72.40 %","  1.87 %","  3.09 %","-37.22 %","-50.03 %","-63.54 %","-50.73 %","-45.02 %","-49.29 %","-77.53 %","","-54.11 %","-43.17 %"," ##.## %","-65.81 %","-64.61 %","-57.62 %","-54.65 %","-48.68 %","-48.75 %","-50.97 %"," ##.## %","-33.58 %","-43.56 %","-52.55 %","-41.50 %","-56.77 %","-48.37 %"
"2020-09-09","  1.02 %","  4.17 %","  9.24 %","  5.42 %","  2.13 %","  5.21 %"," 11.96 %","  2.05 %","  4.07 %","  2.42 %","  5.81 %"," 24.59 %","  6.67 %","  8.13 %","  4.31 %","  7.19 %","","  4.95 %","  4.73 %","  1.10 %","  4.68 %","-24.32 %"," -7.66 %","  5.66 %","  4.44 %","  6.25 %","  3.46 %"," -3.78 %","  2.02 %","  3.42 %","  7.79 %","  4.85 %","  6.98 %","  3.38 %"
"2020-09-10","  1.16 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.22 %"," ##.## %","  2.14 %","  4.03 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %","-65.76 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  1.40 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-11","   .85 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.37 %"," ##.## %","  2.08 %","  3.36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","-98.82 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-12","   .78 %"," ##.## %","-47.03 %","-33.96 %"," ##.## %","  3.43 %","-77.11 %","  2.06 %","  4.34 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-64.99 %","-53.61 %","-71.38 %","-31.51 %","-50.01 %","-49.20 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 44.65 %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-13","   .72 %","-35.37 %"," ##.## %","-45.80 %","-31.75 %","  5.95 %","-75.38 %","  1.98 %","  2.29 %","-50.24 %","-60.68 %","-80.34 %","-51.11 %","-38.91 %","-48.58 %","-85.24 %","","-60.07 %","-44.39 %","-63.48 %","-62.32 %","-62.96 %","-59.37 %","-53.41 %","-44.42 %"," ##.## %","-63.00 %"," 67.39 %","-37.12 %","   .00 %","-18.52 %","-44.48 %","-58.45 %","-60.12 %"
"2020-09-14","   .31 %","-34.66 %"," ##.## %","  4.85 %"," -3.96 %","  3.18 %","-73.58 %","  1.48 %","  1.68 %","-49.97 %","-50.69 %","-78.13 %","-43.91 %","-15.59 %","-46.12 %","-87.44 %","","-57.42 %","-45.48 %","-56.48 %","-52.37 %","-62.62 %"," 28.70 %","-39.16 %","-44.51 %","-50.46 %","-59.02 %"," 42.86 %","-37.62 %","-47.46 %","-44.71 %","-39.16 %","-50.44 %","-60.02 %"
"2020-09-15","   .49 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  4.21 %"," ##.## %","  1.92 %","  3.31 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %","-51.77 %","-64.65 %"," 31.61 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 49.09 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-16","   .54 %","-27.65 %","-10.26 %","-29.95 %"," 16.82 %","  4.26 %","-73.14 %","  1.98 %","  3.28 %","-50.64 %","-55.87 %","-74.04 %","-47.36 %","-18.44 %","-46.74 %","-87.59 %","","-56.69 %","-46.48 %"," ##.## %","-44.86 %","-61.08 %"," 30.99 %","-38.05 %","-42.60 %","-49.18 %","-58.81 %"," 29.27 %","-36.03 %","-46.53 %"," 58.65 %","-27.02 %","-49.16 %","-58.39 %"
"2020-09-17","   .31 %","-10.11 %","-17.33 %","-29.82 %"," -7.41 %","  3.33 %","-24.09 %","  1.93 %","  3.26 %"," -9.67 %","-15.13 %","-20.06 %","-15.96 %","-14.99 %","-12.66 %","-27.24 %","","-18.35 %","-13.27 %","-98.45 %","-17.13 %","-30.49 %"," -9.56 %","-18.64 %","-17.69 %","-17.16 %","-13.68 %"," 25.00 %"," -8.63 %","-13.13 %","-20.99 %","-12.16 %","-19.76 %","-11.76 %"
"2020-09-18","   .76 %","-30.20 %","-98.31 %","-65.10 %","-29.28 %","  2.81 %","-66.76 %","  1.76 %","  2.92 %","-44.06 %","-55.38 %","-72.62 %","-44.63 %","-35.71 %","-43.57 %","-80.35 %","","-52.81 %","-36.74 %","-91.42 %","-44.51 %","-64.86 %","-47.37 %","-47.42 %","-41.15 %","-39.66 %","-59.59 %"," 10.94 %","-32.64 %","-42.69 %","-26.14 %"," ##.## %","-49.78 %","-55.77 %"
"2020-09-19","   .36 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","  3.05 %"," ##.## %","  1.70 %","  3.06 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %","-54.67 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," 13.27 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-09-20","   .19 %","-28.96 %"," ##.## %","-25.47 %","-17.27 %","  2.92 %","-67.87 %","  1.57 %","  1.88 %","-46.90 %","-50.69 %","-73.44 %","-33.98 %"," -3.26 %","-42.97 %","-85.42 %","","-50.50 %","-40.92 %","-20.13 %","-54.53 %"," ##.## %","-51.09 %","-34.29 %","-37.52 %","-41.73 %","-55.93 %"," 14.71 %","-33.92 %"," ##.## %"," 77.68 %","-25.20 %","-39.07 %","-55.13 %"
